flight_id,flight_date,carrier_code,flight_number,origin_airport,dest_airport,route,scheduled_dep_time,departure_delay_minutes,arrival_delay_minutes,is_arr_on_time,is_dep_on_time,cancelled,cancellation_reason,diverted,air_time_minutes,distance_miles,taxi_out_minutes,taxi_in_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,month,day_of_week
fl_0000653,2024-02-13,WN,2320,LAX,ORD,LAX-ORD,12:45,-4.0,-10.0,1,1,0,,0,318.0,2482,31,10,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000654,2024-03-03,G4,4558,CLT,IAH,CLT-IAH,20:15,-3.0,-5.0,1,1,0,,0,171.0,1168,15,6,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0000655,2024-04-10,AA,4170,SLC,LGA,SLC-LGA,11:00,-4.0,-2.0,1,1,0,,0,73.0,408,33,13,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000656,2024-04-02,HA,8215,SFO,JFK,SFO-JFK,18:15,10.0,1.0,1,1,0,,0,340.0,2329,21,15,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000657,2024-02-27,WN,5719,MIA,SEA,MIA-SEA,14:15,-3.0,-8.0,1,1,0,,0,53.0,296,28,16,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000658,2024-03-23,WN,1090,ATL,SFO,ATL-SFO,07:45,8.0,12.0,1,1,0,,0,255.0,1808,27,15,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000659,2024-01-21,DL,1118,SEA,SAN,SEA-SAN,15:45,5.0,9.0,1,1,0,,0,98.0,631,14,12,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000660,2024-05-25,AS,2813,LAS,DTW,LAS-DTW,15:00,20.0,26.0,0,0,0,,0,245.0,1816,12,5,7.4,3.1,1.4,12.7,1.5,5,Saturday
fl_0000661,2024-06-04,DL,8517,BWI,CLT,BWI-CLT,09:30,4.0,-3.0,1,1,0,,0,346.0,2487,33,8,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0000662,2024-06-02,UA,837,IAH,LGA,IAH-LGA,16:15,-1.0,-8.0,1,1,0,,0,295.0,2110,15,6,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0000663,2024-04-16,AA,3998,MSP,ATL,MSP-ATL,16:30,3.0,5.0,1,1,0,,0,116.0,727,33,14,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000664,2024-03-18,AA,8258,JFK,SLC,JFK-SLC,13:30,-14.0,-20.0,1,1,0,,0,135.0,957,27,11,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000665,2024-03-28,NK,4473,SFO,DTW,SFO-DTW,12:15,8.0,5.0,1,1,0,,0,350.0,2415,30,10,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000666,2024-01-05,UA,4270,IAH,FLL,IAH-FLL,19:30,-9.0,-19.0,1,1,0,,0,346.0,2363,14,18,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0000667,2024-03-06,WN,534,LGA,DTW,LGA-DTW,14:15,-8.0,-9.0,1,1,0,,0,272.0,1817,21,17,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0000668,2024-01-07,DL,6105,SEA,IAH,SEA-IAH,17:15,-1.0,1.0,1,1,0,,0,277.0,2013,12,9,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000669,2024-06-26,WN,1077,BWI,LAS,BWI-LAS,18:30,62.0,66.0,0,0,0,,0,294.0,2088,22,19,11.5,2.9,22.0,19.7,9.9,6,Wednesday
fl_0000670,2024-02-21,WN,334,LAX,DFW,LAX-DFW,18:00,-13.0,-17.0,1,1,0,,0,63.0,390,30,10,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0000671,2024-02-25,DL,6243,MIA,DEN,MIA-DEN,19:45,6.0,10.0,1,1,0,,0,94.0,564,31,16,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000672,2024-02-16,UA,2704,SLC,SEA,SLC-SEA,17:45,-5.0,-13.0,1,1,0,,0,337.0,2445,33,19,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000673,2024-06-09,AA,2338,BOS,BWI,BOS-BWI,12:15,29.0,30.0,0,0,0,,0,51.0,259,11,10,3.7,10.0,0.7,10.6,5.0,6,Sunday
fl_0000674,2024-04-30,UA,4968,LAS,DEN,LAS-DEN,07:45,7.0,,0,1,0,,1,197.0,1445,11,19,0.0,45.0,20.0,0.0,0.0,4,Tuesday
fl_0000675,2024-02-23,AA,3185,SLC,BWI,SLC-BWI,20:30,10.0,11.0,1,1,0,,0,211.0,1388,19,13,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000676,2024-06-03,AA,2701,DFW,SLC,DFW-SLC,12:45,-13.0,-21.0,1,1,0,,0,274.0,1948,11,10,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0000677,2024-01-23,AS,7563,PHX,MCO,PHX-MCO,22:15,-9.0,-6.0,1,1,0,,0,271.0,1832,32,18,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000678,2024-04-17,UA,528,PHX,JFK,PHX-JFK,15:15,12.0,7.0,1,1,0,,0,255.0,1739,32,5,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000679,2024-03-15,AA,8542,SLC,DEN,SLC-DEN,22:00,1.0,-6.0,1,1,0,,0,323.0,2503,27,14,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0000680,2024-06-14,AS,2207,MCO,DFW,MCO-DFW,18:45,-9.0,-8.0,1,1,0,,0,249.0,1640,16,15,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0000681,2024-05-09,AA,5817,ORD,BWI,ORD-BWI,14:45,-15.0,-15.0,1,1,0,,0,287.0,1996,16,8,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0000682,2024-04-16,B6,2395,MIA,BWI,MIA-BWI,21:15,1.0,2.0,1,1,0,,0,134.0,962,16,8,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000683,2024-05-02,NK,2690,DTW,IAH,DTW-IAH,09:00,4.0,,0,1,0,,1,263.0,1796,16,17,0.0,45.0,20.0,0.0,0.0,5,Thursday
fl_0000684,2024-03-19,AA,7750,LGA,FLL,LGA-FLL,10:00,68.0,77.0,0,0,0,,0,57.0,297,25,13,3.3,36.9,16.4,14.2,6.1,3,Tuesday
fl_0000685,2024-04-18,UA,594,LAX,DTW,LAX-DTW,10:30,26.0,32.0,0,0,0,,0,149.0,1072,30,9,5.6,0.6,13.2,7.9,4.7,4,Thursday
fl_0000686,2024-03-17,F9,2683,LAS,BWI,LAS-BWI,10:00,-13.0,-14.0,1,1,0,,0,270.0,1924,33,5,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0000687,2024-05-11,NK,7095,MCO,SFO,MCO-SFO,12:00,17.0,19.0,0,0,0,,0,188.0,1337,13,11,0.6,5.9,0.9,7.7,4.0,5,Saturday
fl_0000688,2024-03-11,DL,6179,IAD,PHL,IAD-PHL,22:00,-9.0,-15.0,1,1,0,,0,132.0,906,19,7,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000689,2024-05-14,DL,6269,PHL,LAS,PHL-LAS,06:45,-2.0,-11.0,1,1,0,,0,155.0,991,26,6,0.0,0.0,0.0,0.0,0.0,5,Tuesday
fl_0000690,2024-05-04,B6,8810,BOS,SFO,BOS-SFO,14:45,9.0,3.0,1,1,0,,0,80.0,476,19,11,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0000691,2024-05-23,AA,437,ATL,PHL,ATL-PHL,14:45,-2.0,-12.0,1,1,0,,0,204.0,1414,19,18,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0000692,2024-02-10,AA,5529,MSP,FLL,MSP-FLL,14:15,,,0,0,1,Weather,0,336.0,2498,34,5,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000693,2024-04-24,AA,8907,EWR,MIA,EWR-MIA,18:30,,,0,0,1,Weather,0,310.0,2203,25,14,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000694,2024-02-13,AA,7383,IAD,PHX,IAD-PHX,08:45,67.0,69.0,0,0,0,,0,197.0,1397,29,18,7.8,18.8,7.3,4.9,30.1,2,Tuesday
fl_0000695,2024-01-11,F9,8884,SLC,ORD,SLC-ORD,07:30,0.0,4.0,1,1,0,,0,133.0,894,31,7,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0000696,2024-05-23,AA,7511,ORD,EWR,ORD-EWR,16:30,-7.0,-17.0,1,1,0,,0,309.0,2182,18,10,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0000697,2024-03-02,AA,7163,LAX,JFK,LAX-JFK,09:00,13.0,15.0,0,1,0,,0,353.0,2481,10,9,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000698,2024-01-01,WN,8455,JFK,MIA,JFK-MIA,19:15,7.0,-2.0,1,1,0,,0,330.0,2354,24,12,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000699,2024-02-16,WN,2993,DTW,LAX,DTW-LAX,09:00,1.0,-2.0,1,1,0,,0,178.0,1213,23,15,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000700,2024-05-19,DL,8223,JFK,PHL,JFK-PHL,07:45,4.0,6.0,1,1,0,,0,149.0,1001,28,11,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0000701,2024-04-18,AA,4516,JFK,SFO,JFK-SFO,13:30,,,0,0,1,Weather,0,191.0,1371,16,10,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0000702,2024-02-04,DL,7924,SFO,IAD,SFO-IAD,19:45,-12.0,-20.0,1,1,0,,0,128.0,863,34,19,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000703,2024-05-24,WN,2836,IAD,PHL,IAD-PHL,13:15,-13.0,-18.0,1,1,0,,0,187.0,1368,27,6,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0000704,2024-01-01,DL,259,IAH,SEA,IAH-SEA,17:00,-2.0,-7.0,1,1,0,,0,270.0,2070,25,18,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000705,2024-06-02,DL,4654,DEN,BOS,DEN-BOS,09:15,8.0,3.0,1,1,0,,0,70.0,449,20,11,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0000706,2024-06-19,B6,7654,BWI,DTW,BWI-DTW,20:15,-5.0,-9.0,1,1,0,,0,226.0,1547,33,12,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0000707,2024-01-16,WN,1389,CLT,LAX,CLT-LAX,13:30,-1.0,1.0,1,1,0,,0,206.0,1401,18,12,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000708,2024-03-07,DL,6766,DEN,IAH,DEN-IAH,12:30,5.0,2.0,1,1,0,,0,301.0,2259,31,11,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000709,2024-02-08,AA,2330,MCO,CLT,MCO-CLT,11:30,0.0,-6.0,1,1,0,,0,138.0,960,34,11,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0000710,2024-02-13,AA,6164,EWR,PHL,EWR-PHL,22:00,9.0,-1.0,1,1,0,,0,290.0,2195,26,8,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000711,2024-01-31,AA,1482,BOS,JFK,BOS-JFK,18:15,-15.0,-11.0,1,1,0,,0,78.0,494,18,7,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000712,2024-03-14,WN,2683,CLT,BWI,CLT-BWI,11:00,11.0,18.0,0,1,0,,0,177.0,1302,26,12,5.2,0.4,6.6,0.7,5.1,3,Thursday
fl_0000713,2024-04-17,AA,3902,CLT,ORD,CLT-ORD,13:45,-9.0,-8.0,1,1,0,,0,141.0,908,24,18,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000714,2024-03-21,AA,4500,IAD,MCO,IAD-MCO,18:00,-13.0,-22.0,1,1,0,,0,124.0,838,34,14,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000715,2024-06-22,DL,1504,EWR,SAN,EWR-SAN,06:00,-10.0,-6.0,1,1,0,,0,356.0,2402,31,16,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0000716,2024-06-09,DL,924,ATL,SAN,ATL-SAN,06:30,-1.0,-11.0,1,1,0,,0,284.0,1997,16,12,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0000717,2024-02-20,UA,2701,MSP,IAH,MSP-IAH,19:45,-2.0,-9.0,1,1,0,,0,153.0,1009,24,14,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000718,2024-05-05,F9,4936,LGA,PHL,LGA-PHL,19:45,,,0,0,1,Carrier,0,302.0,2107,34,12,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0000719,2024-03-27,UA,7372,MIA,BWI,MIA-BWI,19:00,-11.0,-16.0,1,1,0,,0,57.0,334,28,6,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0000720,2024-02-19,DL,3303,ATL,DFW,ATL-DFW,19:45,7.0,3.0,1,1,0,,0,333.0,2487,34,12,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0000721,2024-01-27,AA,8541,JFK,DEN,JFK-DEN,21:15,27.0,35.0,0,0,0,,0,366.0,2597,29,11,3.6,10.8,5.4,12.1,3.0,1,Saturday
fl_0000722,2024-05-29,DL,5178,FLL,IAD,FLL-IAD,21:00,11.0,12.0,1,1,0,,0,335.0,2386,20,17,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0000723,2024-03-29,DL,6682,SAN,LAS,SAN-LAS,07:00,141.0,145.0,0,0,0,,0,295.0,2065,16,7,39.4,23.9,22.8,7.9,51.0,3,Friday
fl_0000724,2024-02-03,F9,3461,LGA,IAD,LGA-IAD,21:00,2.0,-3.0,1,1,0,,0,79.0,456,30,9,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000725,2024-02-09,AA,2976,MCO,MIA,MCO-MIA,12:45,7.0,5.0,1,1,0,,0,103.0,706,15,18,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000726,2024-02-04,AA,3402,BWI,ATL,BWI-ATL,06:30,16.0,17.0,0,0,0,,0,290.0,2174,11,15,0.3,2.1,2.0,5.0,7.6,2,Sunday
fl_0000727,2024-04-22,DL,900,IAD,SLC,IAD-SLC,09:15,6.0,8.0,1,1,0,,0,210.0,1528,11,15,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0000728,2024-05-12,UA,2392,DTW,IAH,DTW-IAH,07:15,6.0,3.0,1,1,0,,0,151.0,970,11,5,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0000729,2024-04-08,AS,1805,LAS,ORD,LAS-ORD,09:00,12.0,16.0,0,1,0,,0,106.0,731,32,15,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0000730,2024-01-31,HA,4786,LAS,PHL,LAS-PHL,18:15,5.0,-1.0,1,1,0,,0,355.0,2543,30,17,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000731,2024-04-04,WN,8663,CLT,DTW,CLT-DTW,20:00,34.0,37.0,0,0,0,,0,183.0,1356,17,16,17.6,2.1,9.0,8.0,0.2,4,Thursday
fl_0000732,2024-03-09,AA,171,IAD,LGA,IAD-LGA,17:30,-7.0,-15.0,1,1,0,,0,274.0,1949,24,7,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000733,2024-01-05,AA,6111,LGA,SEA,LGA-SEA,19:00,1.0,-3.0,1,1,0,,0,49.0,260,19,17,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0000734,2024-04-09,WN,7371,SAN,ORD,SAN-ORD,20:15,-14.0,-18.0,1,1,0,,0,141.0,916,23,13,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000735,2024-05-03,AA,8014,ATL,MCO,ATL-MCO,11:15,-15.0,-16.0,1,1,0,,0,114.0,702,30,6,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0000736,2024-06-17,AA,1766,BWI,PHX,BWI-PHX,09:30,-6.0,-14.0,1,1,0,,0,144.0,920,32,18,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0000737,2024-05-09,G4,8236,ORD,FLL,ORD-FLL,09:45,69.0,75.0,0,0,0,,0,297.0,2230,20,17,1.2,52.6,11.9,6.7,2.7,5,Thursday
fl_0000738,2024-02-14,UA,5081,LGA,SLC,LGA-SLC,08:45,-14.0,-14.0,1,1,0,,0,270.0,1984,30,12,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0000739,2024-02-07,F9,3216,DTW,BWI,DTW-BWI,17:15,-15.0,-24.0,1,1,0,,0,137.0,979,28,17,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0000740,2024-05-26,AA,1420,BWI,ORD,BWI-ORD,07:15,3.0,5.0,1,1,0,,0,285.0,2139,26,19,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0000741,2024-01-22,DL,3858,JFK,ORD,JFK-ORD,09:45,2.0,3.0,1,1,0,,0,178.0,1294,17,10,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000742,2024-02-05,NK,5124,FLL,MSP,FLL-MSP,18:00,13.0,6.0,1,1,0,,0,242.0,1809,29,14,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0000743,2024-05-31,WN,203,SFO,EWR,SFO-EWR,09:15,5.0,3.0,1,1,0,,0,303.0,2151,27,7,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0000744,2024-01-13,WN,2148,MIA,SLC,MIA-SLC,14:00,-2.0,-3.0,1,1,0,,0,75.0,426,21,13,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000745,2024-05-27,AA,1479,JFK,CLT,JFK-CLT,10:15,-6.0,-2.0,1,1,0,,0,111.0,785,21,17,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0000746,2024-06-24,WN,6185,DEN,ATL,DEN-ATL,17:15,33.0,35.0,0,0,0,,0,348.0,2545,32,8,17.0,0.2,5.8,11.3,0.7,6,Monday
fl_0000747,2024-03-04,G4,2064,BWI,BOS,BWI-BOS,13:30,-8.0,-4.0,1,1,0,,0,156.0,1028,26,11,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000748,2024-04-30,NK,7897,MSP,IAD,MSP-IAD,13:00,6.0,-3.0,1,1,0,,0,137.0,856,23,8,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000749,2024-04-24,UA,2118,SAN,LAX,SAN-LAX,17:30,5.0,-1.0,1,1,0,,0,236.0,1601,32,18,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000750,2024-04-12,DL,6232,EWR,BOS,EWR-BOS,06:30,29.0,36.0,0,0,0,,0,238.0,1791,15,11,5.2,7.0,14.2,2.7,6.9,4,Friday
fl_0000751,2024-02-09,WN,3419,BWI,DEN,BWI-DEN,08:00,-10.0,-20.0,1,1,0,,0,101.0,687,31,11,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000752,2024-05-14,B6,8806,JFK,DTW,JFK-DTW,20:15,8.0,-2.0,1,1,0,,0,330.0,2414,10,17,0.0,0.0,0.0,0.0,0.0,5,Tuesday
fl_0000753,2024-02-25,NK,3293,FLL,SLC,FLL-SLC,08:30,7.0,-2.0,1,1,0,,0,222.0,1556,34,9,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000754,2024-02-13,AS,8443,FLL,SEA,FLL-SEA,20:30,3.0,7.0,1,1,0,,0,161.0,1036,17,7,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000755,2024-03-11,AA,8912,EWR,ORD,EWR-ORD,15:15,2.0,4.0,1,1,0,,0,103.0,669,33,14,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000756,2024-02-13,WN,4505,SEA,SLC,SEA-SLC,10:00,13.0,10.0,1,1,0,,0,202.0,1502,18,5,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000757,2024-04-15,DL,8885,SEA,FLL,SEA-FLL,17:30,23.0,30.0,0,0,0,,0,228.0,1690,22,19,10.0,1.6,3.0,11.6,3.8,4,Monday
fl_0000758,2024-03-20,AA,7403,BOS,EWR,BOS-EWR,21:00,-7.0,-11.0,1,1,0,,0,335.0,2437,33,15,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0000759,2024-03-30,NK,4838,BOS,SEA,BOS-SEA,15:00,-12.0,-20.0,1,1,0,,0,289.0,2016,34,9,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000760,2024-04-06,F9,4355,PHL,DTW,PHL-DTW,12:15,-7.0,-3.0,1,1,0,,0,218.0,1638,12,5,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0000761,2024-01-03,WN,1954,ORD,PHL,ORD-PHL,22:00,0.0,-2.0,1,1,0,,0,221.0,1584,34,17,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000762,2024-03-25,AA,8551,MIA,SLC,MIA-SLC,20:00,-1.0,-4.0,1,1,0,,0,92.0,575,30,13,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000763,2024-01-13,UA,877,IAD,LAX,IAD-LAX,13:00,-1.0,-5.0,1,1,0,,0,195.0,1332,15,6,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000764,2024-03-29,UA,3678,DTW,IAD,DTW-IAD,22:45,180.0,184.0,0,0,0,,0,289.0,2053,27,11,5.5,1.8,21.5,67.5,87.6,3,Friday
fl_0000765,2024-06-28,WN,1598,SLC,IAD,SLC-IAD,07:45,-2.0,2.0,1,1,0,,0,171.0,1139,10,8,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0000766,2024-01-06,WN,8198,MCO,MSP,MCO-MSP,14:30,-9.0,-18.0,1,1,0,,0,334.0,2561,21,8,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000767,2024-03-02,UA,4574,MIA,EWR,MIA-EWR,17:00,,,0,0,1,Weather,0,181.0,1354,28,16,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000768,2024-04-18,AA,7538,CLT,SFO,CLT-SFO,08:30,13.0,17.0,0,1,0,,0,97.0,601,32,11,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0000769,2024-05-15,DL,2353,IAD,SAN,IAD-SAN,13:15,10.0,10.0,1,1,0,,0,265.0,1913,23,6,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0000770,2024-04-24,AS,8375,LGA,IAH,LGA-IAH,08:45,25.0,29.0,0,0,0,,0,218.0,1428,21,7,5.3,8.3,2.6,3.7,9.1,4,Wednesday
fl_0000771,2024-03-21,DL,8408,CLT,BOS,CLT-BOS,14:30,-4.0,-13.0,1,1,0,,0,292.0,2198,27,18,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000772,2024-06-17,B6,2540,SFO,CLT,SFO-CLT,22:00,3.0,2.0,1,1,0,,0,93.0,555,12,9,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0000773,2024-01-24,UA,7257,MCO,SEA,MCO-SEA,11:45,-11.0,-8.0,1,1,0,,0,282.0,2069,12,15,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000774,2024-06-25,HA,4365,LGA,ATL,LGA-ATL,21:45,-6.0,-8.0,1,1,0,,0,104.0,629,22,12,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0000775,2024-04-13,WN,1108,IAH,MCO,IAH-MCO,11:45,4.0,-6.0,1,1,0,,0,273.0,1927,16,8,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0000776,2024-04-10,B6,4167,SEA,SFO,SEA-SFO,21:00,-3.0,-4.0,1,1,0,,0,319.0,2253,28,12,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000777,2024-02-13,B6,2105,ATL,IAH,ATL-IAH,11:45,6.0,5.0,1,1,0,,0,175.0,1153,16,9,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000778,2024-02-03,UA,8370,BOS,MIA,BOS-MIA,18:00,11.0,5.0,1,1,0,,0,337.0,2347,11,5,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000779,2024-05-04,UA,1735,FLL,ORD,FLL-ORD,09:45,-12.0,-19.0,1,1,0,,0,189.0,1376,19,5,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0000780,2024-02-29,AA,154,MIA,PHL,MIA-PHL,11:45,12.0,9.0,1,1,0,,0,184.0,1230,21,13,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0000781,2024-04-14,UA,4513,ORD,DEN,ORD-DEN,13:00,-11.0,-13.0,1,1,0,,0,140.0,972,30,14,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000782,2024-02-09,B6,1635,DTW,EWR,DTW-EWR,18:45,2.0,-3.0,1,1,0,,0,87.0,530,28,10,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000783,2024-04-10,WN,7086,LAX,SAN,LAX-SAN,07:15,-3.0,-9.0,1,1,0,,0,361.0,2457,22,6,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000784,2024-01-16,UA,7583,PHL,DTW,PHL-DTW,16:00,10.0,3.0,1,1,0,,0,79.0,507,14,16,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000785,2024-04-21,DL,4777,CLT,SAN,CLT-SAN,22:45,,,0,0,1,Security,0,79.0,496,23,8,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000786,2024-01-09,UA,3233,JFK,PHL,JFK-PHL,13:00,5.0,7.0,1,1,0,,0,357.0,2592,18,7,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000787,2024-01-23,DL,5182,JFK,LAX,JFK-LAX,12:15,-6.0,-4.0,1,1,0,,0,353.0,2518,31,12,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000788,2024-03-07,UA,8300,IAD,DFW,IAD-DFW,11:30,33.0,37.0,0,0,0,,0,233.0,1631,27,14,4.4,2.0,4.9,1.4,24.3,3,Thursday
fl_0000789,2024-05-06,AA,8421,JFK,IAH,JFK-IAH,11:15,-13.0,-9.0,1,1,0,,0,52.0,288,12,8,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0000790,2024-03-08,UA,7453,MSP,IAD,MSP-IAD,10:00,7.0,10.0,1,1,0,,0,201.0,1474,30,14,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0000791,2024-01-21,WN,3596,PHX,JFK,PHX-JFK,08:15,3.0,5.0,1,1,0,,0,233.0,1745,33,7,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000792,2024-04-23,AA,466,BOS,LGA,BOS-LGA,15:30,7.0,-1.0,1,1,0,,0,156.0,1074,13,11,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000793,2024-01-22,AA,7346,JFK,DFW,JFK-DFW,15:00,,,0,0,1,NAS,0,335.0,2377,17,16,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000794,2024-06-28,UA,6332,LGA,IAD,LGA-IAD,18:15,1.0,-5.0,1,1,0,,0,118.0,789,18,7,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0000795,2024-02-25,AA,5728,JFK,CLT,JFK-CLT,16:15,,,0,0,1,Carrier,0,324.0,2186,18,15,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000796,2024-04-13,AA,5059,ORD,MSP,ORD-MSP,20:30,6.0,0.0,1,1,0,,0,116.0,723,15,15,0.0,0.0,0.0,0.0,0.0,4,Saturday
