order_id,order_item_id,product_id,seller_id,price,freight_value,total_item_value
ord_000649,2,prod_00103,seller_0125,218.08,58.81,276.89
ord_001339,3,prod_00388,seller_0041,59.93,16.9,76.83
ord_000685,1,prod_00440,seller_0019,46.14,13.59,59.73
ord_001766,2,prod_00221,seller_0105,82.59,40.97,123.56
ord_001222,3,prod_00110,seller_0130,150.89,37.63,188.52
ord_000243,1,prod_00058,seller_0092,39.88,37.02,76.9
ord_000507,2,prod_00472,seller_0096,151.86,41.6,193.46
ord_001067,3,prod_00065,seller_0062,75.12,25.79,100.91
ord_001354,1,prod_00472,seller_0016,205.51,46.46,251.97
ord_001815,2,prod_00058,seller_0094,19.5,37.63,57.13
ord_001615,3,prod_00158,seller_0142,147.31,28.41,175.72
ord_001453,1,prod_00076,seller_0116,140.92,55.46,196.38
ord_001815,2,prod_00019,seller_0056,354.49,50.02,404.51
ord_001768,3,prod_00384,seller_0065,164.95,31.65,196.6
ord_000613,1,prod_00485,seller_0054,205.93,56.62,262.55
ord_000162,2,prod_00190,seller_0086,296.95,60.61,357.56
ord_000656,3,prod_00250,seller_0050,149.89,39.53,189.42
ord_000959,1,prod_00360,seller_0105,56.12,21.82,77.94
ord_000621,2,prod_00363,seller_0022,259.62,60.37,319.99
ord_001459,3,prod_00374,seller_0040,180.2,20.42,200.62
ord_001257,1,prod_00452,seller_0039,81.29,12.66,93.95
ord_000111,2,prod_00079,seller_0105,163.76,28.01,191.77
ord_001952,3,prod_00084,seller_0068,257.71,49.98,307.69
ord_000934,1,prod_00172,seller_0007,460.84,60.78,521.62
ord_001256,2,prod_00212,seller_0085,380.27,45.05,425.32
ord_001976,3,prod_00374,seller_0132,62.22,62.35,124.57
ord_000750,1,prod_00445,seller_0076,80.72,15.08,95.8
ord_000709,2,prod_00149,seller_0091,28.92,13.34,42.26
ord_000273,3,prod_00010,seller_0084,49.13,43.23,92.36
ord_001622,1,prod_00030,seller_0031,271.88,63.14,335.02
ord_000807,2,prod_00280,seller_0099,68.71,37.65,106.36
ord_000041,3,prod_00432,seller_0052,131.28,12.83,144.11
ord_000560,1,prod_00055,seller_0112,146.58,22.17,168.75
ord_000466,2,prod_00360,seller_0072,197.7,23.46,221.16
ord_001948,3,prod_00127,seller_0021,39.22,28.58,67.8
ord_001101,1,prod_00180,seller_0016,58.63,12.4,71.03
ord_001714,2,prod_00232,seller_0016,86.38,59.77,146.15
ord_000490,3,prod_00381,seller_0146,69.47,38.36,107.83
ord_001793,1,prod_00422,seller_0056,503.28,46.9,550.18
ord_000117,2,prod_00451,seller_0082,231.17,13.69,244.86
ord_000434,3,prod_00093,seller_0078,93.4,12.98,106.38
ord_001043,1,prod_00008,seller_0037,268.7,42.26,310.96
ord_000994,2,prod_00413,seller_0144,66.26,58.8,125.06
ord_001595,3,prod_00247,seller_0060,199.92,39.07,238.99
ord_000196,1,prod_00394,seller_0011,45.38,58.28,103.66
ord_000619,2,prod_00453,seller_0126,192.58,54.6,247.18
ord_001475,3,prod_00331,seller_0066,88.16,14.17,102.33
ord_000425,1,prod_00196,seller_0126,28.65,21.11,49.76
ord_001418,2,prod_00433,seller_0032,53.3,46.17,99.47
ord_001308,3,prod_00442,seller_0147,76.75,34.39,111.14
ord_000034,1,prod_00163,seller_0056,181.02,25.99,207.01
ord_000295,2,prod_00434,seller_0005,24.09,33.02,57.11
ord_001007,3,prod_00040,seller_0131,144.3,34.49,178.79
ord_001275,1,prod_00254,seller_0090,166.06,60.08,226.14
ord_001662,2,prod_00396,seller_0094,142.33,15.69,158.02
ord_000339,3,prod_00085,seller_0072,186.59,25.39,211.98
ord_000618,1,prod_00272,seller_0100,38.55,39.57,78.12
ord_001464,2,prod_00078,seller_0029,121.15,48.41,169.56
ord_000180,3,prod_00213,seller_0059,354.92,44.69,399.61
ord_000622,1,prod_00304,seller_0025,128.23,61.79,190.02
ord_001252,2,prod_00255,seller_0097,128.4,53.76,182.16
ord_001657,3,prod_00091,seller_0101,175.02,40.64,215.66
ord_000619,1,prod_00484,seller_0117,63.63,21.81,85.44
ord_000643,2,prod_00385,seller_0023,159.67,34.8,194.47
ord_000023,3,prod_00193,seller_0070,312.57,48.14,360.71
ord_001681,1,prod_00253,seller_0079,16.31,56.09,72.4
ord_001351,2,prod_00278,seller_0079,259.93,62.79,322.72
ord_001178,3,prod_00143,seller_0098,44.6,43.3,87.9
ord_000619,1,prod_00244,seller_0014,88.04,38.98,127.02
ord_001170,2,prod_00212,seller_0029,244.55,10.97,255.52
ord_000252,3,prod_00195,seller_0144,223.41,13.97,237.38
ord_000302,1,prod_00270,seller_0087,281.99,18.59,300.58
ord_001094,2,prod_00329,seller_0010,353.45,13.01,366.46
ord_001567,3,prod_00019,seller_0047,86.12,32.05,118.17
ord_001117,1,prod_00040,seller_0004,143.18,28.53,171.71
ord_001673,2,prod_00098,seller_0012,74.41,45.05,119.46
ord_001910,3,prod_00004,seller_0042,66.83,39.46,106.29
ord_000163,1,prod_00033,seller_0004,82.79,42.78,125.57
ord_001105,2,prod_00299,seller_0084,178.08,35.96,214.04
ord_001852,3,prod_00165,seller_0092,98.52,25.28,123.8
ord_001612,1,prod_00450,seller_0092,216.88,62.41,279.29
ord_001087,2,prod_00027,seller_0006,179.08,14.75,193.83
ord_000612,3,prod_00173,seller_0142,17.48,61.64,79.12
ord_001460,1,prod_00337,seller_0035,134.39,27.12,161.51
ord_001072,2,prod_00113,seller_0065,83.85,38.2,122.05
ord_000445,3,prod_00434,seller_0147,88.2,15.99,104.19
ord_001944,1,prod_00373,seller_0057,219.7,13.9,233.6
ord_000074,2,prod_00380,seller_0013,110.18,33.62,143.8
ord_000826,3,prod_00095,seller_0136,275.19,50.79,325.98
ord_001728,1,prod_00319,seller_0018,164.71,24.82,189.53
ord_000542,2,prod_00233,seller_0087,111.58,40.93,152.51
ord_000157,3,prod_00134,seller_0114,183.55,25.33,208.88
ord_001511,1,prod_00124,seller_0026,19.69,31.37,51.06
ord_001290,2,prod_00372,seller_0066,18.29,59.85,78.14
ord_000256,3,prod_00351,seller_0026,25.44,57.07,82.51
ord_001063,1,prod_00323,seller_0126,84.06,38.38,122.44
ord_001079,2,prod_00488,seller_0057,47.22,23.1,70.32
ord_001052,3,prod_00451,seller_0025,513.2,20.63,533.83
ord_001938,1,prod_00353,seller_0030,108.78,62.47,171.25
ord_000937,2,prod_00116,seller_0135,145.31,21.15,166.46
ord_000118,3,prod_00443,seller_0027,54.22,54.45,108.67
ord_000370,1,prod_00013,seller_0139,61.6,30.29,91.89
ord_000209,2,prod_00405,seller_0101,64.04,64.21,128.25
ord_000587,3,prod_00320,seller_0136,158.97,30.25,189.22
ord_001601,1,prod_00165,seller_0011,92.03,29.33,121.36
ord_000849,2,prod_00208,seller_0126,102.5,45.06,147.56
ord_001892,3,prod_00085,seller_0030,122.58,62.88,185.46
ord_001636,1,prod_00248,seller_0094,190.74,63.69,254.43
ord_001582,2,prod_00432,seller_0116,26.37,48.9,75.27
ord_000316,3,prod_00056,seller_0015,195.0,51.5,246.5
ord_001417,1,prod_00172,seller_0035,114.4,40.99,155.39
ord_001965,2,prod_00141,seller_0039,147.71,51.57,199.28
ord_000444,3,prod_00132,seller_0024,62.62,57.29,119.91
ord_001692,1,prod_00479,seller_0008,78.19,36.74,114.93
ord_001776,2,prod_00201,seller_0043,46.55,44.09,90.64
ord_001889,3,prod_00368,seller_0084,480.31,39.55,519.86
ord_001283,1,prod_00289,seller_0047,97.46,40.94,138.4
ord_001971,2,prod_00421,seller_0026,679.91,58.95,738.86
ord_001672,3,prod_00309,seller_0133,95.75,29.56,125.31
ord_001906,1,prod_00357,seller_0143,44.78,21.45,66.23
ord_001222,2,prod_00408,seller_0101,99.98,35.1,135.08
ord_001723,3,prod_00345,seller_0063,19.85,21.44,41.29
ord_000628,1,prod_00179,seller_0093,297.17,37.41,334.58
ord_000445,2,prod_00425,seller_0055,219.81,59.69,279.5
ord_000570,3,prod_00029,seller_0072,170.28,43.96,214.24
ord_000582,1,prod_00443,seller_0060,127.94,57.05,184.99
ord_000605,2,prod_00424,seller_0029,119.05,19.14,138.19
ord_000741,3,prod_00307,seller_0019,701.69,59.55,761.24
ord_000908,1,prod_00306,seller_0073,54.09,43.1,97.19
ord_000649,2,prod_00367,seller_0138,196.52,11.75,208.27
ord_001641,3,prod_00036,seller_0101,119.5,44.82,164.32
ord_000305,1,prod_00463,seller_0138,461.97,62.33,524.3
ord_000339,2,prod_00109,seller_0057,226.09,14.35,240.44
ord_000529,3,prod_00316,seller_0068,797.3,42.04,839.34
ord_000054,1,prod_00146,seller_0087,121.5,60.35,181.85
ord_001136,2,prod_00276,seller_0103,42.46,10.53,52.99
ord_000684,3,prod_00389,seller_0072,99.07,44.7,143.77
ord_001952,1,prod_00146,seller_0129,164.01,36.12,200.13
ord_000419,2,prod_00380,seller_0118,193.66,29.08,222.74
ord_001998,3,prod_00168,seller_0140,15.06,44.51,59.57
ord_000305,1,prod_00257,seller_0116,99.39,12.9,112.29
ord_001462,2,prod_00275,seller_0082,47.18,51.42,98.6
ord_001680,3,prod_00087,seller_0109,264.45,10.25,274.7
ord_000085,1,prod_00154,seller_0016,34.91,26.88,61.79
ord_001548,2,prod_00497,seller_0136,146.76,37.72,184.48
ord_000252,3,prod_00285,seller_0035,52.12,30.74,82.86
ord_001752,1,prod_00315,seller_0139,67.91,26.91,94.82
ord_000126,2,prod_00319,seller_0044,353.73,55.7,409.43
ord_000610,3,prod_00098,seller_0139,48.0,61.42,109.42
ord_001928,1,prod_00211,seller_0139,26.98,58.05,85.03
ord_001429,2,prod_00446,seller_0085,23.62,38.73,62.35
ord_000304,3,prod_00048,seller_0082,99.29,58.63,157.92
ord_001928,1,prod_00318,seller_0102,138.17,60.65,198.82
ord_001052,2,prod_00274,seller_0063,62.57,32.51,95.08
ord_000848,3,prod_00194,seller_0033,155.64,25.59,181.23
ord_001290,1,prod_00252,seller_0060,22.56,15.4,37.96
ord_001076,2,prod_00283,seller_0123,248.67,36.35,285.02
ord_000655,3,prod_00262,seller_0002,218.51,62.05,280.56
ord_000644,1,prod_00487,seller_0141,523.0,40.85,563.85
ord_000858,2,prod_00454,seller_0057,345.82,46.72,392.54
ord_000511,3,prod_00443,seller_0045,67.84,16.21,84.05
ord_000207,1,prod_00262,seller_0031,76.15,17.89,94.04
ord_000574,2,prod_00031,seller_0138,179.43,35.55,214.98
ord_000875,3,prod_00105,seller_0023,32.28,62.32,94.6
ord_000511,1,prod_00488,seller_0029,60.23,29.84,90.07
ord_001668,2,prod_00350,seller_0031,30.14,58.26,88.4
ord_001577,3,prod_00312,seller_0018,87.81,16.62,104.43
ord_000201,1,prod_00438,seller_0011,111.36,43.94,155.3
ord_001635,2,prod_00469,seller_0103,43.46,43.03,86.49
ord_000823,3,prod_00169,seller_0047,18.24,57.29,75.53
ord_001308,1,prod_00236,seller_0003,167.48,10.18,177.66
ord_001381,2,prod_00274,seller_0130,17.42,20.45,37.87
ord_001071,3,prod_00343,seller_0072,450.23,22.08,472.31
ord_001020,1,prod_00230,seller_0136,45.06,62.25,107.31
ord_000137,2,prod_00023,seller_0130,145.84,18.45,164.29
ord_000130,3,prod_00476,seller_0022,83.46,12.03,95.49
ord_001219,1,prod_00164,seller_0124,22.38,39.4,61.78
ord_001018,2,prod_00281,seller_0133,91.68,39.07,130.75
ord_001653,3,prod_00007,seller_0135,102.27,56.42,158.69
ord_001388,1,prod_00210,seller_0020,246.46,62.19,308.65
ord_000432,2,prod_00253,seller_0077,173.17,39.62,212.79
ord_001093,3,prod_00404,seller_0130,24.91,61.15,86.06
ord_001482,1,prod_00133,seller_0032,43.16,49.88,93.04
ord_000540,2,prod_00274,seller_0090,59.86,24.55,84.41
ord_000335,3,prod_00106,seller_0003,29.85,61.06,90.91
ord_000526,1,prod_00232,seller_0042,88.26,46.71,134.97
ord_000558,2,prod_00033,seller_0077,513.56,32.78,546.34
ord_000909,3,prod_00079,seller_0101,101.74,47.41,149.15
ord_001040,1,prod_00035,seller_0145,177.52,32.07,209.59
ord_001960,2,prod_00495,seller_0128,152.84,16.28,169.12
ord_001480,3,prod_00110,seller_0047,242.58,49.54,292.12
ord_000510,1,prod_00321,seller_0123,44.16,55.32,99.48
ord_000209,2,prod_00063,seller_0034,183.21,50.08,233.29
ord_001182,3,prod_00469,seller_0042,270.79,22.6,293.39
ord_001361,1,prod_00328,seller_0033,37.58,62.61,100.19
ord_001763,2,prod_00455,seller_0123,66.11,11.39,77.5
ord_001985,3,prod_00297,seller_0027,436.19,28.3,464.49
ord_001265,1,prod_00178,seller_0059,197.13,24.31,221.44
ord_000058,2,prod_00384,seller_0147,54.85,12.65,67.5
ord_000816,3,prod_00364,seller_0115,114.6,32.32,146.92
ord_001329,1,prod_00232,seller_0131,77.17,44.27,121.44
ord_001369,2,prod_00104,seller_0128,95.79,58.54,154.33
ord_001666,3,prod_00414,seller_0120,67.65,64.43,132.08
ord_001753,1,prod_00294,seller_0113,54.31,54.44,108.75
ord_001038,2,prod_00035,seller_0015,149.78,35.78,185.56
ord_001383,3,prod_00194,seller_0083,195.9,49.8,245.7
ord_000377,1,prod_00174,seller_0083,263.54,56.4,319.94
ord_000243,2,prod_00392,seller_0023,35.26,35.59,70.85
ord_000993,3,prod_00102,seller_0011,222.69,53.18,275.87
ord_001169,1,prod_00324,seller_0116,50.29,36.55,86.84
ord_000891,2,prod_00293,seller_0103,81.89,31.26,113.15
ord_000415,3,prod_00085,seller_0007,293.06,38.93,331.99
ord_000394,1,prod_00397,seller_0106,87.73,47.17,134.9
ord_001862,2,prod_00201,seller_0114,41.34,49.98,91.32
ord_001639,3,prod_00173,seller_0023,35.9,29.62,65.52
ord_000729,1,prod_00029,seller_0102,91.86,41.42,133.28
ord_000358,2,prod_00297,seller_0058,187.6,60.04,247.64
ord_001957,3,prod_00056,seller_0020,720.6,63.7,784.3
ord_001600,1,prod_00472,seller_0117,200.81,22.5,223.31
ord_001182,2,prod_00016,seller_0136,266.48,20.61,287.09
ord_000674,3,prod_00140,seller_0101,180.32,47.22,227.54
ord_000018,1,prod_00066,seller_0002,285.95,32.81,318.76
ord_000728,2,prod_00446,seller_0022,24.52,11.33,35.85
ord_001855,3,prod_00147,seller_0070,333.99,29.08,363.07
ord_000561,1,prod_00158,seller_0103,75.58,54.37,129.95
ord_001592,2,prod_00400,seller_0104,320.53,53.86,374.39
ord_001371,3,prod_00472,seller_0036,24.45,37.21,61.66
ord_001082,1,prod_00397,seller_0108,165.73,35.99,201.72
ord_000155,2,prod_00069,seller_0024,174.68,41.87,216.55
ord_001591,3,prod_00023,seller_0140,708.58,22.07,730.65
ord_001511,1,prod_00190,seller_0022,190.77,38.93,229.7
ord_001877,2,prod_00248,seller_0083,72.86,10.61,83.47
ord_001555,3,prod_00486,seller_0073,112.77,36.16,148.93
ord_000487,1,prod_00415,seller_0124,69.79,28.48,98.27
ord_000151,2,prod_00309,seller_0081,41.18,47.12,88.3
ord_001383,3,prod_00376,seller_0074,49.28,45.11,94.39
ord_000368,1,prod_00145,seller_0030,45.13,30.95,76.08
ord_001644,2,prod_00384,seller_0147,110.51,10.4,120.91
ord_001071,3,prod_00305,seller_0026,298.94,23.88,322.82
ord_000207,1,prod_00177,seller_0128,307.65,44.83,352.48
ord_001899,2,prod_00195,seller_0011,21.76,13.98,35.74
ord_000450,3,prod_00410,seller_0020,24.99,15.92,40.91
ord_001507,1,prod_00013,seller_0118,48.74,45.59,94.33
ord_001971,2,prod_00364,seller_0056,50.33,51.57,101.9
ord_001876,3,prod_00166,seller_0047,26.96,27.69,54.65
ord_000924,1,prod_00150,seller_0089,74.01,36.93,110.94
ord_001664,2,prod_00341,seller_0058,121.33,62.01,183.34
ord_000697,3,prod_00413,seller_0010,118.58,62.0,180.58
ord_000570,1,prod_00045,seller_0022,109.08,26.91,135.99
ord_000143,2,prod_00174,seller_0071,64.62,54.55,119.17
ord_001424,3,prod_00167,seller_0024,162.09,42.67,204.76
ord_001121,1,prod_00197,seller_0096,225.18,63.65,288.83
ord_001071,2,prod_00206,seller_0007,66.01,36.27,102.28
ord_000191,3,prod_00082,seller_0072,25.73,52.61,78.34
ord_000140,1,prod_00068,seller_0127,57.17,52.25,109.42
ord_000615,2,prod_00097,seller_0038,32.73,37.36,70.09
ord_001255,3,prod_00167,seller_0149,90.59,53.76,144.35
ord_001963,1,prod_00404,seller_0136,35.34,24.36,59.7
ord_001364,2,prod_00077,seller_0121,89.58,16.72,106.3
ord_000925,3,prod_00484,seller_0089,44.97,33.38,78.35
ord_001515,1,prod_00237,seller_0028,176.06,61.9,237.96
ord_001073,2,prod_00196,seller_0092,18.35,37.54,55.89
ord_001923,3,prod_00291,seller_0054,112.09,44.94,157.03
ord_000624,1,prod_00136,seller_0116,37.29,44.33,81.62
ord_001477,2,prod_00308,seller_0116,15.12,17.29,32.41
ord_001340,3,prod_00296,seller_0120,259.09,31.47,290.56
ord_001346,1,prod_00377,seller_0041,148.6,48.88,197.48
ord_000087,2,prod_00369,seller_0037,27.5,63.46,90.96
ord_001918,3,prod_00367,seller_0125,145.9,19.24,165.14
ord_001498,1,prod_00036,seller_0076,128.5,32.57,161.07
ord_000282,2,prod_00390,seller_0037,91.95,15.23,107.18
ord_001863,3,prod_00248,seller_0101,80.21,23.33,103.54
ord_000764,1,prod_00254,seller_0031,276.72,30.72,307.44
ord_001098,2,prod_00214,seller_0146,48.75,39.74,88.49
ord_000453,3,prod_00252,seller_0090,75.96,22.68,98.64
ord_000047,1,prod_00070,seller_0006,62.9,22.52,85.42
ord_001612,2,prod_00234,seller_0137,191.99,52.78,244.77
ord_001120,3,prod_00484,seller_0139,312.9,62.95,375.85
ord_000938,1,prod_00329,seller_0095,242.48,27.8,270.28
ord_000031,2,prod_00016,seller_0119,206.76,47.84,254.6
ord_000534,3,prod_00487,seller_0110,534.21,24.19,558.4
ord_000017,1,prod_00174,seller_0120,158.34,61.04,219.38
ord_001236,2,prod_00187,seller_0130,181.86,47.01,228.87
ord_001684,3,prod_00294,seller_0123,502.56,54.15,556.71
ord_001259,1,prod_00225,seller_0029,15.84,12.71,28.55
ord_000392,2,prod_00274,seller_0110,135.63,42.92,178.55
ord_001007,3,prod_00012,seller_0121,176.18,39.02,215.2
ord_000354,1,prod_00310,seller_0069,314.87,26.11,340.98
ord_000305,2,prod_00219,seller_0007,273.34,24.43,297.77
ord_001623,3,prod_00431,seller_0128,236.39,41.9,278.29
ord_001574,1,prod_00001,seller_0056,364.79,48.86,413.65
ord_001589,2,prod_00399,seller_0127,107.5,11.82,119.32
ord_001564,3,prod_00111,seller_0077,15.83,41.21,57.04
ord_001613,1,prod_00475,seller_0062,16.33,19.38,35.71
ord_001949,2,prod_00464,seller_0074,109.4,17.72,127.12
ord_000509,3,prod_00277,seller_0015,83.57,44.27,127.84
ord_000712,1,prod_00129,seller_0053,87.01,27.1,114.11
ord_001419,2,prod_00093,seller_0120,76.38,34.25,110.63
ord_001455,3,prod_00451,seller_0035,314.72,29.8,344.52
ord_000685,1,prod_00396,seller_0014,68.4,45.66,114.06
ord_000786,2,prod_00380,seller_0093,247.74,35.86,283.6
ord_001586,3,prod_00412,seller_0122,294.8,62.99,357.79
ord_000857,1,prod_00039,seller_0018,98.06,29.38,127.44
ord_000177,2,prod_00421,seller_0129,86.07,50.72,136.79
ord_001430,3,prod_00479,seller_0125,186.77,24.15,210.92
ord_000301,1,prod_00316,seller_0027,162.71,37.98,200.69
ord_000445,2,prod_00159,seller_0064,62.8,40.39,103.19
ord_001763,3,prod_00186,seller_0060,27.98,28.1,56.08
ord_001151,1,prod_00481,seller_0149,51.92,35.95,87.87
ord_001373,2,prod_00353,seller_0014,31.85,25.36,57.21
ord_000021,3,prod_00256,seller_0116,56.9,10.33,67.23
ord_001016,1,prod_00239,seller_0148,51.43,21.86,73.29
ord_000711,2,prod_00104,seller_0092,136.84,48.5,185.34
ord_000701,3,prod_00395,seller_0085,385.79,52.4,438.19
ord_001868,1,prod_00366,seller_0087,153.91,25.41,179.32
ord_001444,2,prod_00029,seller_0139,328.5,32.44,360.94
ord_000152,3,prod_00089,seller_0120,198.97,12.06,211.03
ord_001184,1,prod_00375,seller_0084,171.18,23.04,194.22
ord_000859,2,prod_00397,seller_0024,79.14,52.86,132.0
ord_001504,3,prod_00051,seller_0119,62.13,43.33,105.46
ord_001467,1,prod_00364,seller_0089,239.71,21.32,261.03
