trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance_miles,pickup_location_id,dropoff_location_id,rate_code_id,payment_type,fare_amount,extra_surcharge,mta_tax,tip_amount,tolls_amount,congestion_surcharge,total_amount,trip_duration_minutes,pickup_hour,pickup_day_of_week,pickup_date,pickup_year_month
trip_0000776,2,2024-03-26 21:16:00,2024-03-26 21:51:18,1,8.34,170,18,1,Credit Card,43.59,1.0,0.5,8.72,0.0,2.75,56.56,35.3,21,Tuesday,2024-03-26,2024-03
trip_0000777,2,2024-05-27 08:43:00,2024-05-27 09:01:53,1,6.31,163,143,1,No Charge,29.8,1.0,0.5,4.47,0.0,2.75,38.52,18.9,8,Monday,2024-05-27,2024-05
trip_0000778,2,2024-01-31 07:03:00,2024-01-31 07:42:38,1,9.51,238,80,1,Credit Card,48.98,1.0,0.5,7.35,0.0,2.75,60.58,39.6,7,Wednesday,2024-01-31,2024-01
trip_0000779,1,2024-05-13 09:13:00,2024-05-13 09:31:09,1,4.99,162,236,1,Cash,25.8,1.0,0.5,5.16,0.0,2.75,35.21,18.2,9,Monday,2024-05-13,2024-05
trip_0000780,1,2024-03-31 14:02:00,2024-03-31 14:24:46,1,4.92,231,170,1,Credit Card,27.92,1.0,0.5,5.58,0.0,2.75,37.75,22.8,14,Sunday,2024-03-31,2024-03
trip_0000781,2,2024-01-22 23:13:00,2024-01-22 23:46:27,1,14.3,48,61,1,Credit Card,59.05,1.0,0.5,11.81,0.0,2.75,75.11,33.5,23,Monday,2024-01-22,2024-01
trip_0000782,2,2024-01-01 12:38:00,2024-01-01 12:45:32,1,2.66,237,161,1,Credit Card,14.09,1.0,0.5,2.82,0.0,2.75,21.16,7.5,12,Monday,2024-01-01,2024-01
trip_0000783,2,2024-04-11 08:19:00,2024-04-11 08:27:16,1,2.99,236,256,1,Credit Card,15.36,1.0,0.5,3.07,0.0,2.75,22.68,8.3,8,Thursday,2024-04-11,2024-04
trip_0000784,1,2024-02-26 20:33:00,2024-02-26 20:52:21,1,7.02,161,249,1,Cash,31.98,1.0,0.5,4.8,0.0,2.75,41.03,19.4,20,Monday,2024-02-26,2024-02
trip_0000785,2,2024-02-19 03:16:00,2024-02-19 03:32:49,1,5.89,161,61,1,Credit Card,27.61,1.0,0.5,6.9,0.0,2.75,38.76,16.8,3,Monday,2024-02-19,2024-02
trip_0000786,1,2024-05-23 11:20:00,2024-05-23 11:28:25,6,1.75,79,43,1,Credit Card,12.02,1.0,0.5,2.4,0.0,2.75,18.67,8.4,11,Thursday,2024-05-23,2024-05
trip_0000787,1,2024-05-05 14:12:00,2024-05-05 14:33:56,6,5.26,7,255,1,Credit Card,28.44,1.0,0.5,4.27,0.0,2.75,36.96,21.9,14,Sunday,2024-05-05,2024-05
trip_0000788,1,2024-05-28 14:01:00,2024-05-28 14:15:30,1,6.4,107,230,1,Credit Card,27.86,1.0,0.5,5.57,0.0,2.75,37.68,14.5,14,Tuesday,2024-05-28,2024-05
trip_0000789,2,2024-02-18 14:45:00,2024-02-18 15:00:12,1,5.13,50,238,1,Credit Card,24.71,1.0,0.5,4.94,0.0,2.75,33.9,15.2,14,Sunday,2024-02-18,2024-02
trip_0000790,1,2024-04-10 05:49:00,2024-04-10 05:59:17,1,2.88,50,186,1,Cash,16.07,1.0,0.5,2.41,0.0,2.75,22.73,10.3,5,Wednesday,2024-04-10,2024-04
trip_0000791,1,2024-02-04 18:50:00,2024-02-04 19:11:17,1,5.43,162,237,1,Credit Card,28.58,2.5,0.5,7.14,0.0,2.75,41.47,21.3,18,Sunday,2024-02-04,2024-02
trip_0000792,1,2024-05-28 07:20:00,2024-05-28 07:41:29,1,4.53,163,68,1,Credit Card,26.21,1.0,0.5,5.24,0.0,2.75,35.7,21.5,7,Tuesday,2024-05-28,2024-05
trip_0000793,1,2024-01-15 23:04:00,2024-01-15 23:41:03,1,14.15,141,237,1,Cash,60.44,1.0,0.5,12.09,0.0,2.75,76.78,37.1,23,Monday,2024-01-15,2024-01
trip_0000794,1,2024-02-21 04:30:00,2024-02-21 04:50:56,1,4.45,231,100,1,Credit Card,25.71,1.0,0.5,5.14,0.0,2.75,35.1,20.9,4,Wednesday,2024-02-21,2024-02
trip_0000795,2,2024-01-30 16:29:00,2024-01-30 16:36:57,3,15.25,164,1,1,Credit Card,48.92,2.5,0.5,9.78,0.0,2.75,64.45,8.0,16,Tuesday,2024-01-30,2024-01
trip_0000796,1,2024-04-19 20:51:00,2024-04-19 21:01:23,1,11.84,132,18,2,Credit Card,40.75,1.0,0.5,6.11,6.55,2.75,57.66,10.4,20,Friday,2024-04-19,2024-04
trip_0000797,2,2024-04-13 21:07:00,2024-04-13 21:13:55,1,1.74,236,80,1,Credit Card,11.24,1.0,0.5,1.69,0.0,2.75,17.18,6.9,21,Saturday,2024-04-13,2024-04
trip_0000798,1,2024-01-02 10:01:00,2024-01-02 10:15:52,4,16.97,162,138,2,Cash,57.1,1.0,0.5,8.56,6.55,2.75,76.46,14.9,10,Tuesday,2024-01-02,2024-01
trip_0000799,2,2024-01-16 16:06:00,2024-01-16 16:37:56,1,11.36,256,237,1,Credit Card,50.21,2.5,0.5,7.53,0.0,2.75,63.49,31.9,16,Tuesday,2024-01-16,2024-01
trip_0000800,1,2024-04-18 03:47:00,2024-04-18 04:04:28,1,3.27,164,107,1,Credit Card,20.73,1.0,0.5,3.11,0.0,2.75,28.09,17.5,3,Thursday,2024-04-18,2024-04
trip_0000801,1,2024-05-29 12:49:00,2024-05-29 12:58:10,6,2.27,145,236,1,Credit Card,13.83,1.0,0.5,0.0,0.0,2.75,18.08,9.2,12,Wednesday,2024-05-29,2024-05
trip_0000802,1,2024-02-04 19:58:00,2024-02-04 20:06:26,6,2.13,237,163,1,Credit Card,13.08,2.5,0.5,2.62,0.0,2.75,21.45,8.4,19,Sunday,2024-02-04,2024-02
trip_0000803,1,2024-04-25 06:56:00,2024-04-25 07:12:39,2,6.55,236,142,1,Credit Card,29.34,1.0,0.5,4.4,0.0,2.75,37.99,16.7,6,Thursday,2024-04-25,2024-04
trip_0000804,1,2024-03-02 20:37:00,2024-03-02 20:54:03,1,4.54,238,90,1,Credit Card,24.02,1.0,0.5,4.8,0.0,2.75,33.07,17.1,20,Saturday,2024-03-02,2024-03
trip_0000805,1,2024-01-27 00:42:00,2024-01-27 01:02:29,3,15.04,1,238,1,Credit Card,54.6,1.0,0.5,0.0,0.0,2.75,58.85,20.5,0,Saturday,2024-01-27,2024-01
trip_0000806,2,2024-03-08 17:49:00,2024-03-08 17:58:09,3,1.86,239,33,1,Credit Card,12.69,2.5,0.5,1.9,0.0,2.75,20.34,9.2,17,Friday,2024-03-08,2024-03
trip_0000807,1,2024-06-02 01:49:00,2024-06-02 02:07:20,2,18.3,238,138,2,Credit Card,62.5,1.0,0.5,12.5,6.55,2.75,85.8,18.3,1,Sunday,2024-06-02,2024-06
trip_0000808,1,2024-05-06 09:26:00,2024-05-06 09:33:50,1,3.15,236,161,1,Credit Card,15.59,1.0,0.5,2.34,0.0,2.75,22.18,7.8,9,Monday,2024-05-06,2024-05
trip_0000809,1,2024-03-07 00:58:00,2024-03-07 01:21:19,2,9.59,170,249,1,Credit Card,41.03,1.0,0.5,6.15,0.0,2.75,51.43,23.3,0,Thursday,2024-03-07,2024-03
trip_0000810,2,2024-04-06 07:26:00,2024-04-06 07:44:01,6,11.47,61,138,2,Credit Card,43.56,1.0,0.5,0.0,6.55,2.75,54.36,18.0,7,Saturday,2024-04-06,2024-04
trip_0000811,2,2024-06-19 22:17:00,2024-06-19 22:56:56,1,11.41,33,236,1,Credit Card,54.35,1.0,0.5,10.87,0.0,2.75,69.47,39.9,22,Wednesday,2024-06-19,2024-06
trip_0000812,1,2024-05-12 07:17:00,2024-05-12 07:31:11,2,3.04,140,234,1,Credit Card,18.45,1.0,0.5,2.77,0.0,2.75,25.47,14.2,7,Sunday,2024-05-12,2024-05
trip_0000813,1,2024-06-25 14:51:00,2024-06-25 15:13:51,1,6.49,142,193,1,Credit Card,32.27,1.0,0.5,0.0,0.0,2.75,36.52,22.9,14,Tuesday,2024-06-25,2024-06
trip_0000814,1,2024-02-26 00:21:00,2024-02-26 00:43:42,1,8.64,234,230,1,Credit Card,38.11,1.0,0.5,7.62,0.0,2.75,49.98,22.7,0,Monday,2024-02-26,2024-02
trip_0000815,1,2024-01-18 10:14:00,2024-01-18 10:43:22,1,5.83,163,141,1,Credit Card,33.72,1.0,0.5,0.0,0.0,2.75,37.97,29.4,10,Thursday,2024-01-18,2024-01
trip_0000816,1,2024-05-08 11:57:00,2024-05-08 12:20:09,1,6.68,193,140,1,Credit Card,32.95,1.0,0.5,0.0,0.0,2.75,37.2,23.2,11,Wednesday,2024-05-08,2024-05
trip_0000817,2,2024-02-19 20:11:00,2024-02-19 20:32:56,1,4.92,18,162,1,Credit Card,27.5,1.0,0.5,5.5,0.0,2.75,37.25,21.9,20,Monday,2024-02-19,2024-02
trip_0000818,1,2024-04-15 11:10:00,2024-04-15 11:37:50,1,21.77,143,132,2,Credit Card,76.79,1.0,0.5,15.36,6.55,2.75,102.95,27.8,11,Monday,2024-04-15,2024-04
trip_0000819,2,2024-06-07 11:05:00,2024-06-07 11:26:17,1,7.54,239,256,1,Credit Card,34.38,1.0,0.5,5.16,0.0,2.75,43.79,21.3,11,Friday,2024-06-07,2024-06
trip_0000820,1,2024-04-16 03:46:00,2024-04-16 04:03:16,1,6.4,107,61,1,Credit Card,29.24,1.0,0.5,7.31,0.0,2.75,40.8,17.3,3,Tuesday,2024-04-16,2024-04
trip_0000821,2,2024-05-12 10:24:00,2024-05-12 10:30:24,1,1.34,230,79,1,Cash,9.89,1.0,0.5,1.98,0.0,2.75,16.12,6.4,10,Sunday,2024-05-12,2024-05
trip_0000822,2,2024-02-13 21:48:00,2024-02-13 21:57:51,1,2.76,231,68,1,Credit Card,15.52,1.0,0.5,3.1,0.0,2.75,22.87,9.9,21,Tuesday,2024-02-13,2024-02
trip_0000823,2,2024-03-31 23:59:00,2024-04-01 00:17:09,4,4.67,143,238,1,Credit Card,24.92,1.0,0.5,4.98,0.0,2.75,34.15,18.2,23,Sunday,2024-03-31,2024-03
trip_0000824,1,2024-02-11 07:43:00,2024-02-11 08:00:07,1,17.73,132,90,2,Credit Card,60.32,1.0,0.5,12.06,6.55,2.75,83.18,17.1,7,Sunday,2024-02-11,2024-02
trip_0000825,2,2024-01-26 20:24:00,2024-01-26 20:31:35,1,2.89,80,7,1,Credit Card,14.74,1.0,0.5,2.21,0.0,2.75,21.2,7.6,20,Friday,2024-01-26,2024-01
trip_0000826,1,2024-03-07 14:27:00,2024-03-07 14:57:31,1,7.49,145,231,1,Credit Card,38.86,1.0,0.5,0.0,0.0,2.75,43.11,30.5,14,Thursday,2024-03-07,2024-03
trip_0000827,1,2024-02-02 10:42:00,2024-02-02 11:05:00,5,15.12,79,132,2,Credit Card,56.08,1.0,0.5,14.02,6.55,2.75,80.9,23.0,10,Friday,2024-02-02,2024-02
trip_0000828,2,2024-04-01 19:52:00,2024-04-01 20:06:25,1,4.02,43,145,1,Credit Card,21.27,2.5,0.5,0.0,0.0,2.75,27.02,14.4,19,Monday,2024-04-01,2024-04
trip_0000829,2,2024-05-07 10:34:00,2024-05-07 10:48:29,1,3.84,162,238,1,Credit Card,20.81,1.0,0.5,4.16,0.0,2.75,29.22,14.5,10,Tuesday,2024-05-07,2024-05
trip_0000830,2,2024-05-23 02:14:00,2024-05-23 02:35:34,2,5.33,170,238,1,Credit Card,28.44,1.0,0.5,7.11,0.0,2.75,39.8,21.6,2,Thursday,2024-05-23,2024-05
trip_0000831,2,2024-03-11 18:55:00,2024-03-11 19:11:28,1,4.77,141,239,1,Credit Card,24.36,2.5,0.5,4.87,0.0,2.75,34.98,16.5,18,Monday,2024-03-11,2024-03
trip_0000832,2,2024-03-01 04:58:00,2024-03-01 05:14:08,1,4.45,33,255,1,Credit Card,23.31,1.0,0.5,4.66,0.0,2.75,32.22,16.1,4,Friday,2024-03-01,2024-03
trip_0000833,2,2024-05-13 15:27:00,2024-05-13 15:41:35,1,5.4,50,43,1,Credit Card,25.15,1.0,0.5,0.0,0.0,2.75,29.4,14.6,15,Monday,2024-05-13,2024-05
trip_0000834,1,2024-03-06 06:42:00,2024-03-06 06:59:51,1,4.09,143,193,1,Credit Card,23.18,1.0,0.5,4.64,0.0,2.75,32.07,17.9,6,Wednesday,2024-03-06,2024-03
trip_0000835,2,2024-01-22 15:36:00,2024-01-22 16:01:07,1,5.75,231,161,1,Credit Card,31.37,1.0,0.5,6.27,0.0,2.75,41.89,25.1,15,Monday,2024-01-22,2024-01
trip_0000836,2,2024-02-05 20:57:00,2024-02-05 21:06:48,1,17.61,50,138,2,Credit Card,56.33,1.0,0.5,14.08,6.55,2.75,81.21,9.8,20,Monday,2024-02-05,2024-02
trip_0000837,2,2024-03-14 19:35:00,2024-03-14 20:02:23,1,12.28,163,141,1,Cash,50.46,2.5,0.5,7.57,0.0,2.75,63.78,27.4,19,Thursday,2024-03-14,2024-03
trip_0000838,2,2024-02-17 04:27:00,2024-02-17 04:52:03,2,11.28,43,170,1,Cash,46.55,1.0,0.5,9.31,0.0,2.75,60.11,25.1,4,Saturday,2024-02-17,2024-02
trip_0000839,2,2024-01-15 01:50:00,2024-01-15 02:04:55,1,2.92,142,68,1,Credit Card,18.49,1.0,0.5,2.77,0.0,2.75,25.51,14.9,1,Monday,2024-01-15,2024-01
trip_0000840,2,2024-05-30 06:01:00,2024-05-30 06:20:01,1,3.74,33,7,1,Credit Card,22.8,1.0,0.5,0.0,0.0,2.75,27.05,19.0,6,Thursday,2024-05-30,2024-05
trip_0000841,1,2024-05-23 06:07:00,2024-05-23 06:18:34,1,2.41,100,143,1,Credit Card,15.41,1.0,0.5,0.0,0.0,2.75,19.66,11.6,6,Thursday,2024-05-23,2024-05
trip_0000842,2,2024-01-07 02:03:00,2024-01-07 02:21:06,1,5.82,48,100,1,Credit Card,28.06,1.0,0.5,5.61,0.0,2.75,37.92,18.1,2,Sunday,2024-01-07,2024-01
trip_0000843,2,2024-06-02 03:03:00,2024-06-02 03:18:31,6,20.05,43,132,2,Cash,65.9,1.0,0.5,9.88,6.55,2.75,86.58,15.5,3,Sunday,2024-06-02,2024-06
trip_0000844,1,2024-05-31 14:55:00,2024-05-31 15:13:01,2,3.46,145,236,1,Credit Card,21.52,1.0,0.5,4.3,0.0,2.75,30.07,18.0,14,Friday,2024-05-31,2024-05
trip_0000845,1,2024-06-20 05:32:00,2024-06-20 05:51:28,5,6.55,163,249,1,Credit Card,30.75,1.0,0.5,7.69,0.0,2.75,42.69,19.5,5,Thursday,2024-06-20,2024-06
trip_0000846,1,2024-01-31 08:39:00,2024-01-31 08:56:48,5,3.81,193,236,1,Credit Card,22.38,1.0,0.5,0.0,0.0,2.75,26.63,17.8,8,Wednesday,2024-01-31,2024-01
trip_0000847,1,2024-04-17 19:00:00,2024-04-17 19:12:16,3,2.85,231,255,1,Credit Card,16.98,2.5,0.5,0.0,0.0,2.75,22.73,12.3,19,Wednesday,2024-04-17,2024-04
trip_0000848,2,2024-02-04 14:07:00,2024-02-04 14:22:32,1,17.17,7,132,2,Credit Card,57.99,1.0,0.5,11.6,6.55,2.75,80.39,15.5,14,Sunday,2024-02-04,2024-02
trip_0000849,2,2024-03-29 13:52:00,2024-03-29 14:04:15,1,4.69,68,256,1,Credit Card,22.02,1.0,0.5,4.4,0.0,2.75,30.67,12.3,13,Friday,2024-03-29,2024-03
trip_0000850,2,2024-05-27 20:10:00,2024-05-27 20:26:29,1,3.19,236,50,1,Credit Card,20.02,1.0,0.5,5.0,0.0,2.75,29.27,16.5,20,Monday,2024-05-27,2024-05
trip_0000851,2,2024-06-11 02:45:00,2024-06-11 03:11:32,1,5.54,18,238,1,Cash,31.51,1.0,0.5,7.88,0.0,2.75,43.64,26.5,2,Tuesday,2024-06-11,2024-06
trip_0000852,2,2024-06-13 07:38:00,2024-06-13 08:07:32,2,9.92,237,107,1,Credit Card,45.05,1.0,0.5,6.76,0.0,2.75,56.06,29.5,7,Thursday,2024-06-13,2024-06
trip_0000853,1,2024-06-28 16:29:00,2024-06-28 16:45:43,1,6.39,249,256,1,No Charge,28.93,2.5,0.5,0.0,0.0,2.75,34.68,16.7,16,Friday,2024-06-28,2024-06
trip_0000854,1,2024-06-19 16:22:00,2024-06-19 16:43:01,1,7.9,170,18,1,Credit Card,35.24,2.5,0.5,5.29,0.0,2.75,46.28,21.0,16,Wednesday,2024-06-19,2024-06
trip_0000855,2,2024-03-13 04:00:00,2024-03-13 04:29:29,1,12.18,239,18,1,Credit Card,51.24,1.0,0.5,10.25,0.0,2.75,65.74,29.5,4,Wednesday,2024-03-13,2024-03
trip_0000856,1,2024-05-07 23:37:00,2024-05-07 23:51:19,2,3.67,141,79,1,Credit Card,20.26,1.0,0.5,4.05,0.0,2.75,28.56,14.3,23,Tuesday,2024-05-07,2024-05
trip_0000857,2,2024-02-10 09:23:00,2024-02-10 09:40:15,1,3.11,142,239,1,Credit Card,20.18,1.0,0.5,3.03,0.0,2.75,27.46,17.3,9,Saturday,2024-02-10,2024-02
trip_0000858,2,2024-04-27 01:54:00,2024-04-27 02:26:30,2,8.71,100,170,1,Credit Card,43.2,1.0,0.5,10.8,0.0,2.75,58.25,32.5,1,Saturday,2024-04-27,2024-04
trip_0000859,1,2024-03-20 06:55:00,2024-03-20 07:04:35,2,10.77,1,100,1,Cash,37.41,1.0,0.5,7.48,0.0,2.75,49.14,9.6,6,Wednesday,2024-03-20,2024-03
trip_0000860,1,2024-04-20 22:34:00,2024-04-20 22:49:31,3,4.78,162,50,1,Credit Card,23.91,1.0,0.5,3.59,0.0,2.75,31.75,15.5,22,Saturday,2024-04-20,2024-04
trip_0000861,1,2024-04-11 01:36:00,2024-04-11 01:50:49,1,5.02,170,90,1,Credit Card,24.22,1.0,0.5,4.84,0.0,2.75,33.31,14.8,1,Thursday,2024-04-11,2024-04
trip_0000862,2,2024-05-05 09:17:00,2024-05-05 09:37:55,2,5.72,100,141,1,Credit Card,29.19,1.0,0.5,5.84,0.0,2.75,39.28,20.9,9,Sunday,2024-05-05,2024-05
trip_0000863,2,2024-05-31 13:15:00,2024-05-31 13:25:52,1,4.83,256,68,1,Credit Card,21.72,1.0,0.5,3.26,0.0,2.75,29.23,10.9,13,Friday,2024-05-31,2024-05
trip_0000864,1,2024-06-01 09:03:00,2024-06-01 09:12:28,1,3.39,141,43,1,Credit Card,17.06,1.0,0.5,3.41,0.0,2.75,24.72,9.5,9,Saturday,2024-06-01,2024-06
trip_0000865,2,2024-05-05 20:45:00,2024-05-05 21:05:22,1,6.82,237,142,1,Credit Card,31.94,1.0,0.5,0.0,0.0,2.75,36.19,20.4,20,Sunday,2024-05-05,2024-05
trip_0000866,2,2024-04-06 07:32:00,2024-04-06 07:47:02,1,6.68,43,48,1,Credit Card,28.89,1.0,0.5,7.22,0.0,2.75,40.36,15.0,7,Saturday,2024-04-06,2024-04
trip_0000867,2,2024-05-11 13:02:00,2024-05-11 13:19:56,1,4.37,143,33,1,Credit Card,23.99,1.0,0.5,3.6,0.0,2.75,31.84,17.9,13,Saturday,2024-05-11,2024-05
trip_0000868,2,2024-06-08 18:46:00,2024-06-08 19:02:07,1,3.45,90,43,1,Credit Card,20.55,2.5,0.5,3.08,0.0,2.75,29.38,16.1,18,Saturday,2024-06-08,2024-06
trip_0000869,1,2024-02-04 15:48:00,2024-02-04 15:59:51,2,14.99,1,238,1,Credit Card,50.15,1.0,0.5,12.54,0.0,2.75,66.94,11.9,15,Sunday,2024-02-04,2024-02
trip_0000870,2,2024-05-03 15:55:00,2024-05-03 16:12:34,1,4.78,230,186,1,Credit Card,24.93,1.0,0.5,3.74,0.0,2.75,32.92,17.6,15,Friday,2024-05-03,2024-05
trip_0000871,1,2024-02-23 22:22:00,2024-02-23 22:27:42,1,2.52,234,238,1,Credit Card,12.79,1.0,0.5,3.2,0.0,2.75,20.24,5.7,22,Friday,2024-02-23,2024-02
trip_0000872,2,2024-02-15 14:31:00,2024-02-15 14:47:57,1,5.76,140,142,1,Credit Card,27.32,1.0,0.5,4.1,0.0,2.75,35.67,17.0,14,Thursday,2024-02-15,2024-02
trip_0000873,2,2024-03-31 14:50:00,2024-03-31 15:47:55,1,10.71,170,141,1,Credit Card,61.41,1.0,0.5,15.35,0.0,2.75,81.01,57.9,14,Sunday,2024-03-31,2024-03
trip_0000874,1,2024-04-22 10:03:00,2024-04-22 10:29:43,1,5.08,162,80,1,Credit Card,30.33,1.0,0.5,6.07,0.0,2.75,40.65,26.7,10,Monday,2024-04-22,2024-04
trip_0000875,2,2024-06-01 04:47:00,2024-06-01 05:10:34,1,17.0,48,138,2,Cash,61.53,1.0,0.5,9.23,6.55,2.75,81.56,23.6,4,Saturday,2024-06-01,2024-06
trip_0000876,1,2024-05-26 09:56:00,2024-05-26 10:08:22,4,3.25,256,33,1,Credit Card,18.13,1.0,0.5,3.63,0.0,2.75,26.01,12.4,9,Sunday,2024-05-26,2024-05
trip_0000877,2,2024-03-29 10:54:00,2024-03-29 11:14:16,1,4.96,186,231,1,Credit Card,26.78,1.0,0.5,5.36,0.0,2.75,36.39,20.3,10,Friday,2024-03-29,2024-03
trip_0000878,1,2024-02-05 21:40:00,2024-02-05 22:01:09,1,8.03,145,33,1,Credit Card,35.66,1.0,0.5,7.13,0.0,2.75,47.04,21.2,21,Monday,2024-02-05,2024-02
trip_0000879,2,2024-02-13 14:41:00,2024-02-13 15:07:49,1,17.86,138,170,2,Credit Card,65.53,1.0,0.5,13.11,6.55,2.75,89.44,26.8,14,Tuesday,2024-02-13,2024-02
trip_0000880,1,2024-04-18 17:53:00,2024-04-18 18:02:17,1,3.21,238,238,1,Credit Card,16.47,2.5,0.5,4.12,0.0,2.75,26.34,9.3,17,Thursday,2024-04-18,2024-04
trip_0000881,2,2024-01-02 09:34:00,2024-01-02 10:07:58,1,6.26,230,193,1,Cash,37.2,1.0,0.5,5.58,0.0,2.75,47.03,34.0,9,Tuesday,2024-01-02,2024-01
trip_0000882,1,2024-01-03 20:53:00,2024-01-03 21:02:21,5,3.97,236,163,1,Credit Card,18.6,1.0,0.5,2.79,0.0,2.75,25.64,9.4,20,Wednesday,2024-01-03,2024-01
trip_0000883,1,2024-03-21 22:05:00,2024-03-21 22:16:47,5,4.08,142,164,1,Credit Card,20.12,1.0,0.5,5.03,0.0,2.75,29.4,11.8,22,Thursday,2024-03-21,2024-03
trip_0000884,1,2024-04-12 21:30:00,2024-04-12 21:55:34,1,8.78,162,236,1,Credit Card,39.93,1.0,0.5,0.0,0.0,2.75,44.18,25.6,21,Friday,2024-04-12,2024-04
trip_0000885,2,2024-02-23 06:28:00,2024-02-23 07:13:49,1,11.55,239,163,1,Credit Card,57.68,1.0,0.5,0.0,0.0,2.75,61.93,45.8,6,Friday,2024-02-23,2024-02
trip_0000886,1,2024-02-15 11:02:00,2024-02-15 11:20:56,2,6.27,18,90,1,Cash,29.72,1.0,0.5,7.43,0.0,2.75,41.4,18.9,11,Thursday,2024-02-15,2024-02
trip_0000887,1,2024-04-14 22:56:00,2024-04-14 23:09:50,1,12.08,231,132,2,Credit Card,43.14,1.0,0.5,0.0,6.55,2.75,53.94,13.8,22,Sunday,2024-04-14,2024-04
trip_0000888,2,2024-05-15 19:43:00,2024-05-15 20:08:44,1,5.66,43,80,1,Credit Card,31.44,2.5,0.5,6.29,0.0,2.75,43.48,25.7,19,Wednesday,2024-05-15,2024-05
trip_0000889,1,2024-02-12 16:19:00,2024-02-12 16:37:44,1,16.3,164,1,1,Credit Card,57.2,2.5,0.5,8.58,0.0,2.75,71.53,18.7,16,Monday,2024-02-12,2024-02
trip_0000890,1,2024-05-27 16:50:00,2024-05-27 17:08:52,1,4.62,255,141,1,Credit Card,25.15,2.5,0.5,5.03,0.0,2.75,35.93,18.9,16,Monday,2024-05-27,2024-05
trip_0000891,1,2024-03-31 19:59:00,2024-03-31 20:16:54,1,5.64,90,107,1,Credit Card,27.46,2.5,0.5,0.0,0.0,2.75,33.21,17.9,19,Sunday,2024-03-31,2024-03
trip_0000892,1,2024-04-04 04:10:00,2024-04-04 04:24:16,1,4.52,142,33,1,Credit Card,22.57,1.0,0.5,3.39,0.0,2.75,30.21,14.3,4,Thursday,2024-04-04,2024-04
trip_0000893,2,2024-06-14 09:33:00,2024-06-14 09:48:56,1,3.66,143,79,1,Credit Card,21.04,1.0,0.5,4.21,0.0,2.75,29.5,15.9,9,Friday,2024-06-14,2024-06
trip_0000894,1,2024-06-03 20:52:00,2024-06-03 21:10:02,2,21.67,1,80,1,Credit Card,71.61,1.0,0.5,0.0,0.0,2.75,75.86,18.0,20,Monday,2024-06-03,2024-06
trip_0000895,1,2024-06-19 17:54:00,2024-06-19 18:17:26,5,4.72,43,164,1,Credit Card,27.7,2.5,0.5,4.15,0.0,2.75,37.6,23.4,17,Wednesday,2024-06-19,2024-06
trip_0000896,1,2024-05-06 03:17:00,2024-05-06 03:33:16,1,17.21,48,132,2,Credit Card,58.46,1.0,0.5,11.69,6.55,2.75,80.95,16.3,3,Monday,2024-05-06,2024-05
trip_0000897,2,2024-01-16 09:39:00,2024-01-16 09:52:27,1,19.15,132,33,2,Credit Card,62.39,1.0,0.5,12.48,6.55,2.75,85.67,13.5,9,Tuesday,2024-01-16,2024-01
trip_0000898,2,2024-03-21 18:25:00,2024-03-21 18:40:47,3,5.12,256,18,1,Credit Card,24.98,2.5,0.5,3.75,0.0,2.75,34.48,15.8,18,Thursday,2024-03-21,2024-03
trip_0000899,1,2024-02-21 16:51:00,2024-02-21 17:02:07,1,3.24,79,68,1,Credit Card,17.48,2.5,0.5,3.5,0.0,2.75,26.73,11.1,16,Wednesday,2024-02-21,2024-02
trip_0000900,1,2024-01-22 13:04:00,2024-01-22 13:27:08,1,7.74,90,33,1,Credit Card,35.86,1.0,0.5,0.0,0.0,2.75,40.11,23.1,13,Monday,2024-01-22,2024-01
trip_0000901,2,2024-05-12 19:58:00,2024-05-12 20:19:01,1,4.8,107,143,1,Credit Card,26.71,2.5,0.5,4.01,0.0,2.75,36.47,21.0,19,Sunday,2024-05-12,2024-05
trip_0000902,2,2024-06-16 21:17:00,2024-06-16 21:22:22,1,19.83,138,256,2,Credit Card,60.22,1.0,0.5,12.04,6.55,2.75,83.06,5.4,21,Sunday,2024-06-16,2024-06
trip_0000903,1,2024-06-07 12:22:00,2024-06-07 12:31:02,1,3.27,237,43,1,Credit Card,16.51,1.0,0.5,0.0,0.0,2.75,20.76,9.0,12,Friday,2024-06-07,2024-06
trip_0000904,2,2024-01-28 13:40:00,2024-01-28 13:50:40,1,4.11,80,164,1,No Charge,19.64,1.0,0.5,3.93,0.0,2.75,27.82,10.7,13,Sunday,2024-01-28,2024-01
trip_0000905,1,2024-01-05 09:00:00,2024-01-05 09:07:04,1,13.36,43,1,1,Credit Card,43.28,1.0,0.5,8.66,0.0,2.75,56.19,7.1,9,Friday,2024-01-05,2024-01
trip_0000906,2,2024-04-25 16:08:00,2024-04-25 16:40:48,1,10.04,162,90,1,Credit Card,47.01,2.5,0.5,0.0,0.0,2.75,52.76,32.8,16,Thursday,2024-04-25,2024-04
trip_0000907,2,2024-04-16 19:52:00,2024-04-16 20:02:27,1,3.64,249,186,1,Credit Card,18.24,2.5,0.5,2.74,0.0,2.75,26.73,10.5,19,Tuesday,2024-04-16,2024-04
trip_0000908,2,2024-05-08 00:41:00,2024-05-08 00:52:55,1,3.41,161,164,1,No Charge,18.34,1.0,0.5,3.67,0.0,2.75,26.26,11.9,0,Wednesday,2024-05-08,2024-05
