record_id,fiscal_year,fiscal_quarter,period_label,business_unit_code,business_unit,department_code,department,revenue_usd,cogs_usd,gross_profit_usd,gross_margin_pct,rd_expense_usd,sales_marketing_expense_usd,ga_expense_usd,total_opex_usd,operating_income_usd,ebitda_usd,ebitda_margin_pct,net_income_usd,capex_usd,headcount,budget_allocated_usd,budget_variance_pct,revenue_growth_yoy_pct
FIN-2024-00283,2024,Q1,2024-Q1,GHSS,Global Hardware & Semiconductor Systems,MKTG,Global Growth & Brand Marketing,13777693.55,3477936.64,10299756.91,74.76,2225042.43,1606824.45,1164749.71,4996616.59,5303140.32,5605233.45,40.68,4189480.85,671318.07,292,5465563.73,-8.58,31.33
FIN-2024-00284,2024,Q1,2024-Q1,GHSS,Global Hardware & Semiconductor Systems,CSM,Customer Success & Technical Account Mgmt,19453282.53,6795700.55,12657581.98,65.07,3155712.09,828737.84,1090305.73,5074755.66,7582826.32,7709834.44,39.63,5990432.79,282240.27,48,4864275.96,4.33,37.59
FIN-2024-00285,2024,Q1,2024-Q1,GHSS,Global Hardware & Semiconductor Systems,OPS,Cloud Infrastructure & Network Operations,14978581.49,3716567.41,11262014.08,75.19,3482099.24,1443017.49,208007.7,5133124.43,6128889.65,6867025.19,45.85,4841822.82,1640301.2,243,5639146.78,-8.97,20.84
FIN-2024-00286,2024,Q1,2024-Q1,GHSS,Global Hardware & Semiconductor Systems,GA,Corporate General & Administrative,2898607.76,891969.14,2006638.62,69.23,2659041.24,1342442.68,797311.66,4798795.58,-2792156.96,-2465999.45,-85.08,-2205804.0,724794.47,358,5101698.34,-5.94,12.88
FIN-2024-00287,2024,Q1,2024-Q1,GHSS,Global Hardware & Semiconductor Systems,LEGAL,"Legal, Risk & Compliance",3145864.21,906943.27,2238920.94,71.17,3615064.84,895959.6,1057164.68,5568189.12,-3329268.18,-3069165.16,-97.56,-2630121.86,578006.71,241,6112095.63,-8.9,29.73
FIN-2024-00288,2024,Q1,2024-Q1,GHSS,Global Hardware & Semiconductor Systems,PROD,Product Strategy & User Experience,2406833.87,824917.99,1581915.88,65.73,1995441.65,439721.95,170746.85,2605910.45,-1023994.57,-221000.43,-9.18,-808955.71,1784431.42,176,2620510.27,-0.56,33.4
FIN-2024-00289,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,ENG,Core Engineering & Software R&D,7110089.56,1556433.02,5553656.54,78.11,2378097.08,1858242.64,297918.43,4534258.15,1019398.39,1351117.61,19.0,805324.73,737153.82,529,5033089.14,-9.91,32.52
FIN-2024-00290,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,SALES,Global Enterprise Sales & Field Ops,16448652.48,4683567.37,11765085.11,71.53,3739165.47,1837329.24,881247.5,6457742.21,5307342.9,6186609.93,37.61,4192800.89,1953926.74,207,6578787.53,-1.84,30.16
FIN-2024-00291,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,MKTG,Global Growth & Brand Marketing,8913779.14,1698244.75,7215534.39,80.95,3609031.54,2839583.56,265089.02,6713704.12,501830.27,774463.99,8.69,396445.91,605852.72,291,7137947.72,-5.94,37.41
FIN-2024-00292,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,CSM,Customer Success & Technical Account Mgmt,11062209.63,2662946.94,8399262.69,75.93,2996363.37,1427116.27,858126.42,5281606.06,3117656.63,3929567.51,35.52,2462948.74,1804246.39,510,5026654.64,5.07,21.71
FIN-2024-00293,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,OPS,Cloud Infrastructure & Network Operations,14115409.66,2600258.76,11515150.9,81.58,3482289.84,2830425.41,1115316.65,7428031.9,4087119.0,4778700.63,33.85,3228824.01,1536848.07,513,7552176.22,-1.64,31.96
FIN-2024-00294,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,GA,Corporate General & Administrative,2050608.73,692083.89,1358524.84,66.25,3582906.78,675054.1,1144131.57,5402092.45,-4043567.61,-3588217.47,-174.98,-3194418.41,1011889.19,452,5550398.87,-2.67,28.12
FIN-2024-00295,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,LEGAL,"Legal, Risk & Compliance",1920923.27,650276.38,1270646.89,66.15,3376863.11,2643186.38,396746.06,6416795.55,-5146148.66,-4770205.64,-248.33,-4065457.44,835428.94,355,6966766.43,-7.89,26.55
FIN-2024-00296,2024,Q1,2024-Q1,DCBM,Digital Commerce & B2B Marketplace,PROD,Product Strategy & User Experience,5327631.58,1584096.79,3743534.79,70.27,3246518.34,586870.99,174183.34,4007572.67,-264037.88,317712.04,5.96,-208589.93,1292777.59,180,4158849.38,-3.64,36.62
FIN-2024-00297,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,ENG,Core Engineering & Software R&D,505977.79,112986.09,392991.7,77.67,674375.05,2586409.51,178486.73,3439271.29,-3046279.59,-2887374.76,-570.65,-2406560.88,353121.84,231,3231854.32,6.42,32.02
FIN-2024-00298,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,SALES,Global Enterprise Sales & Field Ops,16925911.05,5586230.88,11339680.17,67.0,1572109.87,1433329.54,230516.0,3235955.41,8103724.76,8530830.94,50.4,6401942.56,949124.85,55,3610871.96,-10.38,36.46
FIN-2024-00299,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,MKTG,Global Growth & Brand Marketing,9856869.03,3417465.07,6439403.96,65.33,1083657.71,2189878.98,803091.35,4076628.04,2362775.92,3180817.18,32.27,1866592.98,1817869.46,273,3836092.78,6.27,25.74
FIN-2024-00300,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,CSM,Customer Success & Technical Account Mgmt,20390109.3,4218218.06,16171891.24,79.31,2252700.35,1203134.46,1149781.99,4605616.8,11566274.44,12200138.7,59.83,9137356.81,1408587.24,302,5036102.9,-8.55,14.16
FIN-2024-00301,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,OPS,Cloud Infrastructure & Network Operations,9248183.59,1867085.25,7381098.34,79.81,2432319.73,516763.2,1005275.39,3954358.32,3426740.02,4102723.02,44.36,2707124.62,1502184.45,434,4268871.66,-7.37,14.53
FIN-2024-00302,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,GA,Corporate General & Administrative,4783427.91,1163119.24,3620308.67,75.68,2660974.6,1431626.01,547746.05,4640346.66,-1020037.99,-529507.89,-11.07,-805830.01,1090066.88,256,4881854.34,-4.95,12.57
FIN-2024-00303,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,LEGAL,"Legal, Risk & Compliance",3693300.88,1222293.99,2471006.89,66.91,3479930.6,1453148.83,936421.83,5869501.26,-3398494.37,-3001754.1,-81.28,-2684810.55,881645.05,480,5501387.95,6.69,22.34
FIN-2024-00304,2024,Q1,2024-Q1,SFTP,Strategic FinTech & Payments Hub,PROD,Product Strategy & User Experience,3200225.09,1108770.35,2091454.74,65.35,1518275.49,2346124.09,295764.78,4160164.36,-2068709.62,-1147768.84,-35.87,-1634280.6,2046535.07,520,4466780.72,-6.86,23.82
FIN-2024-00305,2024,Q1,2024-Q1,PST,Professional Services & Transformation,ENG,Core Engineering & Software R&D,6803274.69,1884021.14,4919253.55,72.31,3441990.75,1421372.7,598592.3,5461955.75,-542702.2,220047.31,3.23,-428734.74,1694998.9,440,5080556.16,7.51,25.35
FIN-2024-00306,2024,Q1,2024-Q1,PST,Professional Services & Transformation,SALES,Global Enterprise Sales & Field Ops,6145715.34,1948080.43,4197634.91,68.3,865639.35,2487288.74,162388.55,3515316.64,682318.27,838664.19,13.65,539031.43,347435.37,160,3649061.05,-3.67,32.0
FIN-2024-00307,2024,Q1,2024-Q1,PST,Professional Services & Transformation,MKTG,Global Growth & Brand Marketing,10705592.79,3147126.26,7558466.53,70.6,1430295.07,1822322.01,1069020.04,4321637.12,3236829.41,3724263.47,34.79,2557095.23,1083186.8,144,4178957.89,3.41,15.11
FIN-2024-00308,2024,Q1,2024-Q1,PST,Professional Services & Transformation,CSM,Customer Success & Technical Account Mgmt,7310036.16,2403954.05,4906082.11,67.11,712051.37,1279160.91,939914.88,2931127.16,1974954.95,2806777.9,38.4,1560214.41,1848495.44,67,3012411.97,-2.7,12.84
FIN-2024-00309,2024,Q1,2024-Q1,PST,Professional Services & Transformation,OPS,Cloud Infrastructure & Network Operations,15520579.26,4039822.99,11480756.27,73.97,1482094.08,2737793.04,679194.01,4899081.13,6581675.14,7312014.74,47.11,5199523.36,1622976.9,527,4876563.01,0.46,31.31
FIN-2024-00310,2024,Q1,2024-Q1,PST,Professional Services & Transformation,GA,Corporate General & Administrative,2962617.75,649644.15,2312973.6,78.07,974558.28,663714.25,356629.74,1994902.27,318071.33,410991.06,13.87,251276.35,206488.29,427,2152203.32,-7.31,16.03
FIN-2024-00311,2024,Q1,2024-Q1,PST,Professional Services & Transformation,LEGAL,"Legal, Risk & Compliance",3901924.06,1133194.18,2768729.88,70.96,1368458.51,994145.57,623485.1,2986089.18,-217359.3,46153.11,1.18,-171713.85,585583.14,138,3081666.84,-3.1,39.03
FIN-2024-00312,2024,Q1,2024-Q1,PST,Professional Services & Transformation,PROD,Product Strategy & User Experience,1119302.04,290311.14,828990.9,74.06,714690.1,2421505.22,775594.43,3911789.75,-3082798.85,-2208286.85,-197.29,-2435411.09,1943360.01,389,3844076.14,1.76,30.11
FIN-2024-00313,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,ENG,Core Engineering & Software R&D,4265762.81,1364762.22,2901000.59,68.01,3492337.89,1190074.67,1136301.83,5818714.39,-2917713.8,-1978608.37,-46.38,-2304993.9,2086900.95,227,6135522.06,-5.16,24.42
FIN-2024-00314,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,SALES,Global Enterprise Sales & Field Ops,11137900.44,3881865.86,7256034.58,65.15,1826935.15,1612849.5,304373.72,3744158.37,3511876.21,3753889.08,33.7,2774382.21,537806.37,399,3747823.14,-0.1,35.02
FIN-2024-00315,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,MKTG,Global Growth & Brand Marketing,13229189.19,2971554.41,10257634.78,77.54,1552342.82,1892885.89,507976.2,3953204.91,6304429.87,6976870.22,52.74,4980499.6,1494311.89,450,4108256.07,-3.77,35.49
FIN-2024-00316,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,CSM,Customer Success & Technical Account Mgmt,3404552.53,1100311.23,2304241.3,67.68,1238542.11,1450216.78,763590.35,3452349.24,-1148107.94,-520726.56,-15.3,-907005.27,1394180.85,239,3475916.43,-0.68,38.07
FIN-2024-00317,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,OPS,Cloud Infrastructure & Network Operations,20698345.98,6896056.14,13802289.84,66.68,704715.81,2526446.38,787475.21,4018637.4,9783652.44,10406863.23,50.28,7729085.43,1384912.87,442,3769887.32,6.6,13.63
FIN-2024-00318,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,GA,Corporate General & Administrative,1395675.38,382655.29,1013020.09,72.58,1276439.08,2214131.78,1116002.69,4606573.55,-3593553.46,-3378261.37,-242.05,-2838907.23,478426.87,204,4903421.76,-6.05,22.82
FIN-2024-00319,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,LEGAL,"Legal, Risk & Compliance",4860611.25,1137882.29,3722728.96,76.59,721642.93,2548095.18,231068.86,3500806.97,221921.99,325231.25,6.69,175318.37,229576.13,445,3462905.59,1.09,21.12
FIN-2024-00320,2024,Q1,2024-Q1,ARDQ,Advanced R&D & Quantum Computing,PROD,Product Strategy & User Experience,1187915.95,402166.47,785749.48,66.15,1036649.6,1432020.54,795521.14,3264191.28,-2478441.8,-2247629.81,-189.21,-1957969.02,512915.54,415,3336615.42,-2.17,18.81
FIN-2024-00321,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,ENG,Core Engineering & Software R&D,2987669.19,1007598.74,1980070.45,66.27,1808513.06,493291.77,307808.49,2609613.32,-629542.87,-543635.62,-18.2,-497338.87,190905.0,505,2686247.57,-2.85,16.39
FIN-2024-00322,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,SALES,Global Enterprise Sales & Field Ops,9040847.9,2211469.61,6829378.29,75.54,2803352.19,2195260.56,230131.3,5228744.05,1600634.24,1835440.61,20.3,1264501.05,521791.93,298,5201696.65,0.52,22.25
FIN-2024-00323,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,MKTG,Global Growth & Brand Marketing,10636549.43,2429998.21,8206551.22,77.15,617127.18,1167471.22,690387.12,2474985.52,5731565.7,6641562.62,62.44,4527936.9,2022215.37,490,2538620.43,-2.51,34.5
FIN-2024-00324,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,CSM,Customer Success & Technical Account Mgmt,14306117.2,2771588.13,11534529.07,80.63,2082790.76,381937.29,955554.1,3420282.15,8114246.92,8999639.55,62.91,6410255.07,1967539.18,255,3780813.57,-9.54,19.49
FIN-2024-00325,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,OPS,Cloud Infrastructure & Network Operations,16355586.74,4993840.61,11361746.13,69.47,3853267.1,2916978.14,598688.49,7368933.73,3992812.4,4905071.36,29.99,3154321.8,2027242.14,266,6819581.4,8.06,14.71
FIN-2024-00326,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,GA,Corporate General & Administrative,1380841.35,283131.11,1097710.24,79.5,516566.66,1496429.59,529084.34,2542080.59,-1444370.35,-1021867.78,-74.0,-1141052.58,938894.6,95,2544559.04,-0.1,30.25
FIN-2024-00327,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,LEGAL,"Legal, Risk & Compliance",1984224.41,469141.07,1515083.34,76.36,2359340.17,1321829.48,720873.52,4402043.17,-2886959.83,-2667024.42,-134.41,-2280698.27,488745.36,93,4201089.32,4.78,26.58
FIN-2024-00328,2024,Q2,2024-Q2,ECP,Enterprise Cloud Platform,PROD,Product Strategy & User Experience,5468306.89,1177706.45,4290600.44,78.46,1585542.44,1040713.31,257177.7,2883433.45,1407166.99,1690566.34,30.92,1111661.92,629776.33,90,3182443.49,-9.4,28.34
FIN-2024-00329,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,ENG,Core Engineering & Software R&D,2347263.73,606548.82,1740714.91,74.16,1282205.71,883491.1,306340.12,2472036.93,-731322.02,161975.16,6.9,-577744.4,1985104.85,448,2449462.96,0.92,15.01
FIN-2024-00330,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,SALES,Global Enterprise Sales & Field Ops,20841418.46,4683004.33,16158414.13,77.53,1253221.03,1821142.97,455676.3,3530040.3,12628373.83,12890053.45,61.85,9976415.33,581510.27,59,3273453.58,7.84,21.41
FIN-2024-00331,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,MKTG,Global Growth & Brand Marketing,3904357.79,1000592.63,2903765.16,74.37,1491613.53,2493192.66,608043.22,4592849.41,-1689084.25,-1552252.55,-39.76,-1334376.56,304070.44,97,4427403.98,3.74,28.02
FIN-2024-00332,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,CSM,Customer Success & Technical Account Mgmt,4326006.56,1482285.58,2843720.98,65.74,3801901.85,2992003.97,1016105.86,7810011.68,-4966290.7,-4263239.41,-98.55,-3923369.65,1562336.2,282,7979623.07,-2.13,25.51
FIN-2024-00333,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,OPS,Cloud Infrastructure & Network Operations,4666525.39,1198645.06,3467880.33,74.31,2570390.88,1980361.72,663592.57,5214345.17,-1746464.84,-955365.07,-20.47,-1379707.22,1757999.49,86,5658192.01,-7.84,31.84
FIN-2024-00334,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,GA,Corporate General & Administrative,2121081.95,468075.64,1653006.31,77.93,1209231.51,1502489.54,512807.95,3224529.0,-1571522.69,-904138.06,-42.63,-1241502.93,1483076.96,509,3481323.09,-7.38,33.7
FIN-2024-00335,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,LEGAL,"Legal, Risk & Compliance",902115.6,182469.66,719645.94,79.77,962389.62,2239200.33,311618.39,3513208.34,-2793562.4,-2618234.52,-290.23,-2206914.3,389617.51,468,3668078.97,-4.22,15.23
FIN-2024-00336,2024,Q2,2024-Q2,AIDS,Artificial Intelligence & Data Solutions,PROD,Product Strategy & User Experience,4743956.5,876156.82,3867799.68,81.53,786419.01,828067.77,198167.66,1812654.44,2055145.24,2431447.12,51.25,1623564.74,836226.41,410,1976911.14,-8.31,31.5
FIN-2024-00337,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,ENG,Core Engineering & Software R&D,3426826.67,774620.99,2652205.68,77.4,2358048.62,1966836.82,409492.58,4734378.02,-2082172.34,-1369868.32,-39.97,-1644916.15,1582897.83,101,4889105.65,-3.16,28.23
FIN-2024-00338,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,SALES,Global Enterprise Sales & Field Ops,13463841.88,3253164.06,10210677.82,75.84,603117.77,737213.06,490312.35,1830643.18,8380034.64,8805089.69,65.4,6620227.37,944566.77,171,1955748.23,-6.4,23.12
FIN-2024-00339,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,MKTG,Global Growth & Brand Marketing,15007216.65,3712516.18,11294700.47,75.26,3569283.43,2811871.44,1071735.88,7452890.75,3841809.72,3906791.43,26.03,3035029.68,144403.8,301,7766516.24,-4.04,38.56
FIN-2024-00340,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,CSM,Customer Success & Technical Account Mgmt,18239791.49,3497535.55,14742255.94,80.82,2194305.4,845305.41,1130332.91,4169943.72,10572312.22,10630137.87,58.28,8352126.65,128501.44,433,4422626.6,-5.71,37.4
FIN-2024-00341,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,OPS,Cloud Infrastructure & Network Operations,10859909.96,2236305.53,8623604.43,79.41,2321475.91,839569.74,956355.13,4117400.78,4506203.65,4867848.48,44.82,3559900.88,803655.17,217,4207169.18,-2.13,21.29
FIN-2024-00342,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,GA,Corporate General & Administrative,923416.14,215839.91,707576.23,76.63,1395779.61,2223516.54,311528.63,3930824.78,-3223248.55,-3111417.51,-336.95,-2546366.35,248513.43,176,4028012.03,-2.41,20.63
FIN-2024-00343,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,LEGAL,"Legal, Risk & Compliance",6757371.35,1396101.04,5361270.31,79.34,3132430.94,1084588.99,1005715.27,5222735.2,138535.11,480633.82,7.11,109442.74,760219.35,547,5326695.43,-1.95,36.58
FIN-2024-00344,2024,Q2,2024-Q2,CZTI,Cybersecurity & Zero-Trust Infrastructure,PROD,Product Strategy & User Experience,2790498.14,866583.78,1923914.36,68.95,3215452.24,2788043.8,1045958.52,7049454.56,-5125540.2,-4185816.86,-150.0,-4049176.76,2088274.09,460,6609524.68,6.66,30.18
FIN-2024-00345,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,ENG,Core Engineering & Software R&D,1468563.8,457571.27,1010992.53,68.84,3130140.61,2095650.23,1057453.95,6283244.79,-5272252.26,-4597542.07,-313.06,-4165079.29,1499355.98,155,6862983.7,-8.45,13.49
FIN-2024-00346,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,SALES,Global Enterprise Sales & Field Ops,8249745.47,2226582.0,6023163.47,73.01,1660842.42,2988686.25,631303.07,5280831.74,742331.73,957851.73,11.61,586442.07,478933.34,65,5832628.19,-9.46,39.84
FIN-2024-00347,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,MKTG,Global Growth & Brand Marketing,15508684.34,3672785.66,11835898.68,76.32,3814276.23,2907664.2,483242.58,7205183.01,4630715.67,5027323.25,32.42,3658265.38,881350.17,366,8022945.62,-10.19,19.02
FIN-2024-00348,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,CSM,Customer Success & Technical Account Mgmt,6637560.27,1618935.69,5018624.58,75.61,653609.69,3027171.68,980967.44,4661748.81,356875.77,848397.3,12.78,281931.86,1092270.07,412,5104101.16,-8.67,31.8
FIN-2024-00349,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,OPS,Cloud Infrastructure & Network Operations,16820259.45,4829667.89,11990591.56,71.29,3775729.0,2340250.69,1177128.93,7293108.62,4697482.94,4971747.21,29.56,3711011.52,609476.16,189,6748876.51,8.06,30.74
FIN-2024-00350,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,GA,Corporate General & Administrative,5655477.06,1354003.78,4301473.28,76.06,3515719.14,2224812.09,249860.73,5990391.96,-1688918.68,-1506369.27,-26.64,-1334245.76,405665.36,48,6444029.89,-7.04,26.55
FIN-2024-00351,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,LEGAL,"Legal, Risk & Compliance",7689796.1,1670054.3,6019741.8,78.28,2921708.59,2688426.07,495690.37,6105825.03,-86083.23,29484.25,0.38,-68005.75,256816.62,432,6396381.58,-4.54,20.19
FIN-2024-00352,2024,Q2,2024-Q2,GHSS,Global Hardware & Semiconductor Systems,PROD,Product Strategy & User Experience,5308913.13,1274424.46,4034488.67,75.99,2962985.99,1359612.56,1030341.75,5352940.3,-1318451.63,-1125888.84,-21.21,-1041576.79,427917.31,490,5902695.55,-9.31,24.47
FIN-2024-00353,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,ENG,Core Engineering & Software R&D,5652185.09,1941376.72,3710808.37,65.65,3876647.9,875051.84,945573.27,5697273.01,-1986464.64,-1004907.6,-17.78,-1569307.07,2181237.87,321,5749007.18,-0.9,17.19
FIN-2024-00354,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,SALES,Global Enterprise Sales & Field Ops,4454876.3,950640.68,3504235.62,78.66,1120564.62,1693543.35,345836.15,3159944.12,344291.5,1129456.15,25.35,271990.29,1744810.34,195,3253039.17,-2.86,12.76
FIN-2024-00355,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,MKTG,Global Growth & Brand Marketing,3519522.17,797094.09,2722428.08,77.35,1228532.45,1141217.74,562880.63,2932630.82,-210202.74,712722.54,20.25,-166060.16,2050945.06,458,2991279.82,-1.96,32.44
FIN-2024-00356,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,CSM,Customer Success & Technical Account Mgmt,18198840.69,5885505.72,12313334.97,67.66,2196886.39,1690565.61,658337.08,4545789.08,7767545.89,8080079.66,44.4,6136361.25,694519.48,165,4420674.71,2.83,24.82
FIN-2024-00357,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,OPS,Cloud Infrastructure & Network Operations,15966226.11,3594856.16,12371369.95,77.48,3631104.87,2493721.32,426593.18,6551419.37,5819950.58,6098512.67,38.2,4597760.96,619026.86,459,7330704.34,-10.63,37.52
FIN-2024-00358,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,GA,Corporate General & Administrative,1543095.11,317219.44,1225875.67,79.44,2806196.69,1899295.64,472705.11,5178197.44,-3952321.77,-3377188.79,-218.86,-3122334.2,1278073.29,325,5537685.16,-6.49,38.92
FIN-2024-00359,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,LEGAL,"Legal, Risk & Compliance",2087047.92,506376.03,1580671.89,75.74,2371218.71,1529861.03,1074032.69,4975112.43,-3394440.54,-2750285.3,-131.78,-2681608.03,1431456.08,518,5252415.48,-5.28,28.39
FIN-2024-00360,2024,Q2,2024-Q2,DCBM,Digital Commerce & B2B Marketplace,PROD,Product Strategy & User Experience,8219168.52,2787610.12,5431558.4,66.08,498563.58,2514842.91,864682.07,3878088.56,1553469.84,2370797.64,28.84,1227241.17,1816284.0,89,3895075.43,-0.44,18.54
